date,week,day_name,time_bucket,day_night,deviceCode,sectorCode,camera_type,event_count,alert_count_total,alert_lpr_count,lpr_alerts_per_100_events,first_event_at,last_event_at,first_alert_at,last_alert_at,status
2026-07-04,2026W27,sábado,04-07,dia,RicIngCamFrente,2-S0,front,17,4,4,23.529,2026-07-04T07:02:39.893-03:00,2026-07-04T07:41:38.588-03:00,2026-07-04T07:06:27.381582-03:00,2026-07-04T07:50:22.379061-03:00,Medio
2026-07-04,2026W27,sábado,04-07,dia,RenCargFte,1-S8,front,18,0,0,0,2026-07-04T07:34:52.922-03:00,2026-07-04T07:39:41.419-03:00,2026-07-04T07:39:41.419-03:00,2026-07-04T07:39:41.419-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,noche,RicPreIngInFr,2-S1,front,77,18,7,9.091,2026-07-04T04:05:38.383-03:00,2026-07-04T06:59:46.77-03:00,2026-07-04T04:31:08.642583-03:00,2026-07-04T06:59:46.77-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,noche,SLZBalIngFte,1-S1,front,80,39,9,11.25,2026-07-04T04:25:32.842-03:00,2026-07-04T06:59:34.651-03:00,2026-07-04T04:01:35.453232-03:00,2026-07-04T06:59:34.651-03:00,Medio
2026-07-04,2026W27,sábado,04-07,noche,RicCal01,2-S2,front,32,21,8,25,2026-07-04T04:28:16.996-03:00,2026-07-04T06:59:24.841-03:00,2026-07-04T04:37:26.092931-03:00,2026-07-04T06:59:24.841-03:00,Medio
2026-07-04,2026W27,sábado,04-07,noche,RicIngCamFrente,2-S0,front,75,17,17,22.667,2026-07-04T04:03:08.785-03:00,2026-07-04T06:58:51.88-03:00,2026-07-04T04:29:17.393989-03:00,2026-07-04T06:58:51.88-03:00,Medio
2026-07-04,2026W27,sábado,04-07,noche,SLZSalidaC1Fte,1-S7,front,119,12,5,4.202,2026-07-04T04:02:55.657-03:00,2026-07-04T06:58:46.806-03:00,2026-07-04T04:57:06.953102-03:00,2026-07-04T06:58:46.806-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,noche,RicC16Descarga2,2-S5,front,15,0,0,0,2026-07-04T06:08:36.35-03:00,2026-07-04T06:58:23.138-03:00,2026-07-04T06:58:23.138-03:00,2026-07-04T06:58:23.138-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,noche,RicCal02,2-S2,front,34,14,3,8.824,2026-07-04T04:27:33.11-03:00,2026-07-04T06:58:09.689-03:00,2026-07-04T04:31:09.927086-03:00,2026-07-04T06:58:09.689-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,noche,RicEgrCamFrente,2-S3,front,48,27,10,20.833,2026-07-04T04:11:01.872-03:00,2026-07-04T06:57:03.415-03:00,2026-07-04T04:41:23.26195-03:00,2026-07-04T06:57:03.415-03:00,Medio
2026-07-04,2026W27,sábado,04-07,noche,SLZIngCamFrente,1-S0,front,47,51,12,25.532,2026-07-04T04:15:09.934-03:00,2026-07-04T06:54:43.933-03:00,2026-07-04T04:47:52.037937-03:00,2026-07-04T06:54:43.933-03:00,Medio
2026-07-04,2026W27,sábado,04-07,noche,SLZBalSC1Fte,1-S5,front,2,0,0,0,2026-07-04T06:46:46.056-03:00,2026-07-04T06:47:47.952-03:00,2026-07-04T06:47:47.952-03:00,2026-07-04T06:47:47.952-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,noche,RicB1Ingreso,2-S4,front,15,11,9,60,2026-07-04T04:36:32.867-03:00,2026-07-04T06:45:31.982-03:00,2026-07-04T04:19:26.223719-03:00,2026-07-04T06:45:31.982-03:00,Alto
2026-07-04,2026W27,sábado,04-07,noche,RicVolcable1,2-S9,front,1,6,2,200,2026-07-04T06:41:31.578-03:00,2026-07-04T06:41:31.578-03:00,2026-07-04T04:45:16.330697-03:00,2026-07-04T06:41:31.578-03:00,Crítico
2026-07-04,2026W27,sábado,04-07,noche,RenCargFte,1-S8,front,7,0,0,0,2026-07-04T05:41:35.659-03:00,2026-07-04T06:27:03.572-03:00,2026-07-04T06:27:03.572-03:00,2026-07-04T06:27:03.572-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,noche,SLZSalidaC2Fte,1-S7,front,6,0,0,0,2026-07-04T04:02:38.615-03:00,2026-07-04T06:24:06.801-03:00,2026-07-04T06:24:06.801-03:00,2026-07-04T06:24:06.801-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,noche,RenDescFte,1-S8,front,1,0,0,0,2026-07-04T06:07:53.468-03:00,2026-07-04T06:07:53.468-03:00,2026-07-04T06:07:53.468-03:00,2026-07-04T06:07:53.468-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,noche,RicPreIngEgFr,2-S1,front,1,1,1,100,2026-07-04T05:06:54.538-03:00,2026-07-04T05:06:54.538-03:00,2026-07-04T04:05:34.853824-03:00,2026-07-04T05:06:54.538-03:00,Alto
2026-07-04,2026W27,sábado,04-07,noche,RicVolcable2,2-S9,front,1,1,1,100,2026-07-04T04:18:13.696-03:00,2026-07-04T04:18:13.696-03:00,2026-07-04T04:18:13.696-03:00,2026-07-04T06:07:50.092779-03:00,Alto
2026-07-04,2026W27,sábado,00-03,noche,RicPreIngInFr,2-S1,front,43,56,24,55.814,2026-07-04T00:01:56.33-03:00,2026-07-04T03:56:23.07-03:00,2026-07-04T00:12:47.395151-03:00,2026-07-04T03:59:12.669513-03:00,Alto
2026-07-04,2026W27,sábado,00-03,noche,SLZSalidaC1Fte,1-S7,front,70,51,4,5.714,2026-07-04T00:00:36.938-03:00,2026-07-04T03:54:36.378-03:00,2026-07-04T00:04:46.723707-03:00,2026-07-04T03:54:51.860821-03:00,Bajo
2026-07-04,2026W27,sábado,00-03,noche,RicIngCamFrente,2-S0,front,33,34,34,103.03,2026-07-04T00:05:03.47-03:00,2026-07-04T03:53:48.27-03:00,2026-07-04T00:00:07.414071-03:00,2026-07-04T03:56:47.432543-03:00,Crítico
2026-07-04,2026W27,sábado,00-03,noche,SLZIngCamFrente,1-S0,front,61,51,10,16.393,2026-07-04T00:11:57.702-03:00,2026-07-04T03:53:12.177-03:00,2026-07-04T00:25:08.236643-03:00,2026-07-04T03:53:12.177-03:00,Medio
2026-07-04,2026W27,sábado,00-03,noche,SLZSalidaC2Fte,1-S7,front,10,3,1,10,2026-07-04T01:27:44.241-03:00,2026-07-04T03:50:02.331-03:00,2026-07-04T01:06:01.648586-03:00,2026-07-04T03:50:02.331-03:00,Bajo
2026-07-04,2026W27,sábado,00-03,noche,RicEgrCamFrente,2-S3,front,42,30,10,23.81,2026-07-04T01:13:16.449-03:00,2026-07-04T03:12:06.547-03:00,2026-07-04T01:22:28.498002-03:00,2026-07-04T03:12:06.547-03:00,Medio
2026-07-04,2026W27,sábado,00-03,noche,RicVolcable1,2-S9,front,4,5,4,100,2026-07-04T00:46:55.298-03:00,2026-07-04T03:06:20.986-03:00,2026-07-04T00:23:41.123494-03:00,2026-07-04T03:06:20.986-03:00,Alto
2026-07-04,2026W27,sábado,00-03,noche,SLZBalIngFte,1-S1,front,55,81,32,58.182,2026-07-04T00:01:54.898-03:00,2026-07-04T02:56:45.226-03:00,2026-07-04T00:02:15.753609-03:00,2026-07-04T03:55:45.810049-03:00,Alto
2026-07-04,2026W27,sábado,00-03,noche,RicB1Ingreso,2-S4,front,14,20,11,78.571,2026-07-04T00:02:34.987-03:00,2026-07-04T02:30:45.439-03:00,2026-07-04T00:00:10.875722-03:00,2026-07-04T03:44:45.661984-03:00,Alto
2026-07-04,2026W27,sábado,00-03,noche,RicCal05,2-S2,front,22,5,2,9.091,2026-07-04T01:05:52.857-03:00,2026-07-04T02:02:55.346-03:00,2026-07-04T01:13:17.619934-03:00,2026-07-04T02:10:40.905249-03:00,Bajo
2026-07-04,2026W27,sábado,00-03,noche,RicCal01,2-S2,front,14,8,3,21.429,2026-07-04T01:06:24.402-03:00,2026-07-04T02:01:43.764-03:00,2026-07-04T01:14:10.701206-03:00,2026-07-04T02:01:43.764-03:00,Medio
2026-07-04,2026W27,sábado,00-03,noche,RicCal06,2-S2,front,12,8,2,16.667,2026-07-04T01:05:57.146-03:00,2026-07-04T02:01:30.489-03:00,2026-07-04T01:17:33.23053-03:00,2026-07-04T02:04:32.377472-03:00,Medio
2026-07-04,2026W27,sábado,00-03,noche,RicCal02,2-S2,front,11,6,0,0,2026-07-04T01:06:18.383-03:00,2026-07-04T01:59:37.357-03:00,2026-07-04T01:12:56.245885-03:00,2026-07-04T02:03:25.893736-03:00,Bajo
2026-07-04,2026W27,sábado,00-03,noche,RicVolcable2,2-S9,front,2,3,3,150,2026-07-04T00:51:37.773-03:00,2026-07-04T01:48:49.893-03:00,2026-07-04T00:26:50.107712-03:00,2026-07-04T03:13:00.111791-03:00,Crítico
2026-07-04,2026W27,sábado,00-03,noche,RicCalLiq,2-S2,front,3,2,2,66.667,2026-07-04T00:21:07.635-03:00,2026-07-04T01:32:40.639-03:00,2026-07-04T01:32:40.639-03:00,2026-07-04T02:27:41.841839-03:00,Alto
2026-07-05,2026W27,domingo,20-23,noche,SLZIngCamFrente,1-S0,front,93,43,12,12.903,2026-07-05T20:02:14.016-03:00,2026-07-05T23:58:13.181-03:00,2026-07-05T20:22:56.398076-03:00,2026-07-05T23:59:31.561081-03:00,Medio
2026-07-05,2026W27,domingo,20-23,noche,SLZSalidaC1Fte,1-S7,front,79,35,4,5.063,2026-07-05T20:02:43.983-03:00,2026-07-05T23:57:45.708-03:00,2026-07-05T20:07:30.865899-03:00,2026-07-05T23:57:45.708-03:00,Bajo
2026-07-05,2026W27,domingo,20-23,noche,SLZBalIngFte,1-S1,front,76,30,16,21.053,2026-07-05T20:05:07.474-03:00,2026-07-05T23:56:29.888-03:00,2026-07-05T20:13:14.48846-03:00,2026-07-05T23:56:29.888-03:00,Medio
2026-07-05,2026W27,domingo,20-23,noche,RicIngCamFrente,2-S0,front,49,14,14,28.571,2026-07-05T20:06:59.061-03:00,2026-07-05T23:49:01.195-03:00,2026-07-05T20:09:32.244857-03:00,2026-07-05T23:49:01.195-03:00,Medio
2026-07-05,2026W27,domingo,20-23,noche,SLZSalidaC2Fte,1-S7,front,1,2,0,0,2026-07-05T23:48:38.939-03:00,2026-07-05T23:48:38.939-03:00,2026-07-05T23:07:03.477324-03:00,2026-07-05T23:48:38.939-03:00,Bajo
2026-07-05,2026W27,domingo,20-23,noche,RicEgrCamFrente,2-S3,front,76,27,15,19.737,2026-07-05T20:02:26.62-03:00,2026-07-05T23:47:41.808-03:00,2026-07-05T20:14:33.133703-03:00,2026-07-05T23:53:48.058771-03:00,Medio
2026-07-05,2026W27,domingo,20-23,noche,RicVolcable1,2-S9,front,6,5,3,50,2026-07-05T20:21:02.848-03:00,2026-07-05T23:43:37.554-03:00,2026-07-05T20:28:41.220962-03:00,2026-07-05T23:43:37.554-03:00,Alto
2026-07-05,2026W27,domingo,20-23,noche,RicCal02,2-S2,front,18,25,6,33.333,2026-07-05T20:03:56.851-03:00,2026-07-05T23:37:23.446-03:00,2026-07-05T20:01:12.135433-03:00,2026-07-05T23:44:22.067021-03:00,Alto
2026-07-05,2026W27,domingo,20-23,noche,RicCal01,2-S2,front,22,15,2,9.091,2026-07-05T20:01:12.361-03:00,2026-07-05T23:36:12.892-03:00,2026-07-05T20:00:04.463279-03:00,2026-07-05T23:40:09.522305-03:00,Bajo
2026-07-05,2026W27,domingo,20-23,noche,RicCal05,2-S2,front,27,3,1,3.704,2026-07-05T20:01:47.823-03:00,2026-07-05T23:35:11.116-03:00,2026-07-05T23:20:57.514264-03:00,2026-07-05T23:35:11.116-03:00,Bajo
2026-07-05,2026W27,domingo,20-23,noche,RicCal06,2-S2,front,20,8,1,5,2026-07-05T20:00:36.329-03:00,2026-07-05T23:30:26.657-03:00,2026-07-05T23:11:47.113265-03:00,2026-07-05T23:46:13.120299-03:00,Bajo
2026-07-05,2026W27,domingo,20-23,noche,SLZBalSC2Fte,1-S5,front,1,3,0,0,2026-07-05T23:08:25.64-03:00,2026-07-05T23:08:25.64-03:00,2026-07-05T21:54:16.442832-03:00,2026-07-05T23:08:25.64-03:00,Bajo
2026-07-05,2026W27,domingo,20-23,noche,RicPreIngInFr,2-S1,front,37,34,6,16.216,2026-07-05T20:00:59.216-03:00,2026-07-05T22:54:47.904-03:00,2026-07-05T20:17:32.244261-03:00,2026-07-05T23:56:47.342985-03:00,Medio
2026-07-05,2026W27,domingo,20-23,noche,RicVolcable2,2-S9,front,4,3,3,75,2026-07-05T20:07:34.662-03:00,2026-07-05T22:43:05.449-03:00,2026-07-05T20:50:34.955024-03:00,2026-07-05T23:58:34.936074-03:00,Alto
2026-07-05,2026W27,domingo,20-23,noche,RicPreIngEgFr,2-S1,front,3,8,7,233.333,2026-07-05T20:48:31.136-03:00,2026-07-05T22:39:02.88-03:00,2026-07-05T20:19:24.693571-03:00,2026-07-05T23:22:09.679911-03:00,Crítico
2026-07-05,2026W27,domingo,20-23,noche,RicB1Ingreso,2-S4,front,2,2,2,100,2026-07-05T21:22:21.218-03:00,2026-07-05T21:29:01.636-03:00,2026-07-05T21:29:01.636-03:00,2026-07-05T23:23:05.70816-03:00,Alto
2026-07-05,2026W27,domingo,16-19,noche,RicCal02,2-S2,front,10,0,0,0,2026-07-05T19:20:59.93-03:00,2026-07-05T19:59:48.831-03:00,2026-07-05T19:59:48.831-03:00,2026-07-05T19:59:48.831-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,noche,RicCal05,2-S2,front,4,0,0,0,2026-07-05T19:46:15.298-03:00,2026-07-05T19:59:40.172-03:00,2026-07-05T19:59:40.172-03:00,2026-07-05T19:59:40.172-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,noche,SLZSalidaC1Fte,1-S7,front,16,6,0,0,2026-07-05T19:01:26.041-03:00,2026-07-05T19:59:09.657-03:00,2026-07-05T19:41:05.712685-03:00,2026-07-05T19:59:09.657-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,noche,RicEgrCamFrente,2-S3,front,19,4,2,10.526,2026-07-05T19:16:14.218-03:00,2026-07-05T19:59:05.246-03:00,2026-07-05T19:44:23.198572-03:00,2026-07-05T19:59:05.246-03:00,Medio
2026-07-05,2026W27,domingo,16-19,noche,RicIngCamFrente,2-S0,front,22,4,4,18.182,2026-07-05T19:00:51.15-03:00,2026-07-05T19:58:51.19-03:00,2026-07-05T19:36:07.254645-03:00,2026-07-05T19:58:51.19-03:00,Medio
2026-07-05,2026W27,domingo,16-19,noche,RicCal01,2-S2,front,9,2,0,0,2026-07-05T19:19:57.962-03:00,2026-07-05T19:58:13.126-03:00,2026-07-05T19:45:10.168048-03:00,2026-07-05T19:58:13.126-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,noche,SLZBalIngFte,1-S1,front,8,14,4,50,2026-07-05T19:30:33.203-03:00,2026-07-05T19:58:09.312-03:00,2026-07-05T19:28:55.594466-03:00,2026-07-05T19:59:25.02439-03:00,Alto
2026-07-05,2026W27,domingo,16-19,noche,RicCal06,2-S2,front,4,0,0,0,2026-07-05T19:46:58.536-03:00,2026-07-05T19:57:37.337-03:00,2026-07-05T19:57:37.337-03:00,2026-07-05T19:57:37.337-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,noche,RicPreIngInFr,2-S1,front,23,5,3,13.043,2026-07-05T19:00:43.885-03:00,2026-07-05T19:57:20.321-03:00,2026-07-05T19:38:32.278778-03:00,2026-07-05T19:57:20.321-03:00,Medio
2026-07-05,2026W27,domingo,16-19,noche,SLZIngCamFrente,1-S0,front,7,2,0,0,2026-07-05T19:28:09.018-03:00,2026-07-05T19:56:11.996-03:00,2026-07-05T19:54:26.611522-03:00,2026-07-05T19:56:11.996-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,noche,RicVolcable2,2-S9,front,2,2,2,100,2026-07-05T19:27:33.485-03:00,2026-07-05T19:51:57.57-03:00,2026-07-05T19:20:10.039151-03:00,2026-07-05T19:51:57.57-03:00,Alto
2026-07-05,2026W27,domingo,16-19,noche,RicVolcable1,2-S9,front,1,0,0,0,2026-07-05T19:43:27.034-03:00,2026-07-05T19:43:27.034-03:00,2026-07-05T19:43:27.034-03:00,2026-07-05T19:43:27.034-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,noche,SLZSalidaC2Fte,1-S7,front,1,0,0,0,2026-07-05T19:42:13.798-03:00,2026-07-05T19:42:13.798-03:00,2026-07-05T19:42:13.798-03:00,2026-07-05T19:42:13.798-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,noche,RicB1Ingreso,2-S4,front,2,0,0,0,2026-07-05T19:30:42.639-03:00,2026-07-05T19:34:56.653-03:00,2026-07-05T19:34:56.653-03:00,2026-07-05T19:34:56.653-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,noche,RicPreIngEgFr,2-S1,front,1,0,0,0,2026-07-05T19:25:01.164-03:00,2026-07-05T19:25:01.164-03:00,2026-07-05T19:25:01.164-03:00,2026-07-05T19:25:01.164-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,dia,RicVolcable2,2-S9,front,5,3,3,60,2026-07-05T16:11:30.854-03:00,2026-07-05T18:59:46.825-03:00,2026-07-05T16:14:00.043806-03:00,2026-07-05T18:59:46.825-03:00,Alto
2026-07-05,2026W27,domingo,16-19,dia,RicIngCamFrente,2-S0,front,37,2,2,5.405,2026-07-05T16:07:15.742-03:00,2026-07-05T18:59:20.181-03:00,2026-07-05T16:40:02.319824-03:00,2026-07-05T18:59:20.181-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,dia,RicPreIngInFr,2-S1,front,28,7,3,10.714,2026-07-05T16:09:00.783-03:00,2026-07-05T18:57:48.275-03:00,2026-07-05T16:08:02.445988-03:00,2026-07-05T18:57:48.275-03:00,Medio
2026-07-05,2026W27,domingo,16-19,dia,SLZSalidaC1Fte,1-S7,front,42,12,1,2.381,2026-07-05T16:00:53.82-03:00,2026-07-05T18:54:57.302-03:00,2026-07-05T16:20:30.351768-03:00,2026-07-05T18:54:57.302-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,dia,SLZBalIngFte,1-S1,front,42,17,12,28.571,2026-07-05T16:05:47.972-03:00,2026-07-05T18:44:26.663-03:00,2026-07-05T17:07:18.733396-03:00,2026-07-05T18:44:26.663-03:00,Medio
2026-07-05,2026W27,domingo,16-19,dia,SLZBalSC2Fte,1-S5,front,3,0,0,0,2026-07-05T18:29:25.055-03:00,2026-07-05T18:32:45.516-03:00,2026-07-05T18:32:45.516-03:00,2026-07-05T18:32:45.516-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,dia,SLZIngCamFrente,1-S0,front,27,13,0,0,2026-07-05T16:28:13.547-03:00,2026-07-05T18:27:47.606-03:00,2026-07-05T17:05:11.728727-03:00,2026-07-05T18:27:47.606-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,dia,RicVolcable1,2-S9,front,6,3,3,50,2026-07-05T16:38:19.828-03:00,2026-07-05T18:27:38.53-03:00,2026-07-05T16:29:21.001708-03:00,2026-07-05T18:27:38.53-03:00,Alto
2026-07-05,2026W27,domingo,16-19,dia,RicEgrCamFrente,2-S3,front,24,7,1,4.167,2026-07-05T16:19:12.697-03:00,2026-07-05T17:47:33.726-03:00,2026-07-05T16:59:58.292028-03:00,2026-07-05T18:32:08.31293-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,dia,RicCal02,2-S2,front,17,3,0,0,2026-07-05T16:21:18.616-03:00,2026-07-05T17:39:27.409-03:00,2026-07-05T17:06:29.563476-03:00,2026-07-05T17:39:27.409-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,dia,RicCal01,2-S2,front,28,1,0,0,2026-07-05T16:20:20.439-03:00,2026-07-05T17:37:33.319-03:00,2026-07-05T17:37:33.319-03:00,2026-07-05T17:48:07.437377-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,dia,RicB1Ingreso,2-S4,front,2,2,2,100,2026-07-05T16:12:05.311-03:00,2026-07-05T17:10:31.891-03:00,2026-07-05T17:10:31.891-03:00,2026-07-05T18:33:05.714365-03:00,Alto
2026-07-05,2026W27,domingo,16-19,dia,RicCal06,2-S2,front,1,0,0,0,2026-07-05T16:43:54.1-03:00,2026-07-05T16:43:54.1-03:00,2026-07-05T16:43:54.1-03:00,2026-07-05T16:43:54.1-03:00,Bajo
2026-07-05,2026W27,domingo,16-19,dia,SLZSalidaC2Fte,1-S7,front,2,0,0,0,2026-07-05T16:02:17.515-03:00,2026-07-05T16:02:30.327-03:00,2026-07-05T16:02:30.327-03:00,2026-07-05T16:02:30.327-03:00,Bajo
2026-07-05,2026W27,domingo,12-15,dia,SLZSalidaC2Fte,1-S7,front,12,0,0,0,2026-07-05T13:07:10.186-03:00,2026-07-05T15:55:12.609-03:00,2026-07-05T15:55:12.609-03:00,2026-07-05T15:55:12.609-03:00,Bajo
2026-07-05,2026W27,domingo,12-15,dia,SLZSalidaC1Fte,1-S7,front,45,42,0,0,2026-07-05T12:05:13.403-03:00,2026-07-05T15:51:49.442-03:00,2026-07-05T12:00:40.018806-03:00,2026-07-05T15:59:05.364286-03:00,Bajo
2026-07-05,2026W27,domingo,12-15,dia,RicPreIngInFr,2-S1,front,40,6,2,5,2026-07-05T12:09:09.702-03:00,2026-07-05T15:46:06.382-03:00,2026-07-05T14:02:47.205-03:00,2026-07-05T15:46:06.382-03:00,Bajo
2026-07-05,2026W27,domingo,12-15,dia,RicIngCamFrente,2-S0,front,43,1,1,2.326,2026-07-05T12:09:55.312-03:00,2026-07-05T15:44:01.418-03:00,2026-07-05T13:59:47.267283-03:00,2026-07-05T15:44:01.418-03:00,Bajo
2026-07-05,2026W27,domingo,12-15,dia,RicVolcable2,2-S9,front,5,7,7,140,2026-07-05T12:17:44.998-03:00,2026-07-05T15:22:31.645-03:00,2026-07-05T12:35:40.048473-03:00,2026-07-05T15:22:31.645-03:00,Crítico
2026-07-05,2026W27,domingo,12-15,dia,RicVolcable1,2-S9,front,2,10,4,200,2026-07-05T12:29:43.678-03:00,2026-07-05T15:19:30.11-03:00,2026-07-05T12:08:56.023926-03:00,2026-07-05T15:54:31.271805-03:00,Crítico
2026-07-05,2026W27,domingo,12-15,dia,RicEgrCamFrente,2-S3,front,35,5,0,0,2026-07-05T13:30:37.148-03:00,2026-07-05T15:07:21.566-03:00,2026-07-05T12:05:28.384038-03:00,2026-07-05T15:07:21.566-03:00,Bajo
2026-07-05,2026W27,domingo,12-15,dia,SLZIngCamFrente,1-S0,front,39,4,0,0,2026-07-05T12:01:59.371-03:00,2026-07-05T14:59:53.855-03:00,2026-07-05T12:24:51.740076-03:00,2026-07-05T15:11:46.788014-03:00,Bajo
2026-07-05,2026W27,domingo,12-15,dia,SLZBalIngFte,1-S1,front,20,32,15,75,2026-07-05T12:04:33.49-03:00,2026-07-05T14:49:49.869-03:00,2026-07-05T12:04:50.678619-03:00,2026-07-05T15:41:05.895895-03:00,Alto
2026-07-05,2026W27,domingo,12-15,dia,RicCal02,2-S2,front,17,2,0,0,2026-07-05T13:41:41.595-03:00,2026-07-05T14:43:08.115-03:00,2026-07-05T14:43:08.115-03:00,2026-07-05T14:53:16.928606-03:00,Bajo
2026-07-05,2026W27,domingo,12-15,dia,RicCal01,2-S2,front,17,8,6,35.294,2026-07-05T13:37:39.562-03:00,2026-07-05T14:41:21.829-03:00,2026-07-05T14:41:21.829-03:00,2026-07-05T14:54:11.350081-03:00,Alto
2026-07-05,2026W27,domingo,12-15,dia,RicB1Ingreso,2-S4,front,2,0,0,0,2026-07-05T12:03:51.9-03:00,2026-07-05T13:50:37.112-03:00,2026-07-05T13:50:37.112-03:00,2026-07-05T13:50:37.112-03:00,Bajo
2026-07-05,2026W27,domingo,08-11,dia,SLZSalidaC1Fte,1-S7,front,75,50,2,2.667,2026-07-05T08:00:11.315-03:00,2026-07-05T11:58:57.533-03:00,2026-07-05T08:02:14.73333-03:00,2026-07-05T11:58:57.533-03:00,Bajo
2026-07-05,2026W27,domingo,08-11,dia,RicPreIngInFr,2-S1,front,39,5,5,12.821,2026-07-05T08:26:38.101-03:00,2026-07-05T11:57:20.222-03:00,2026-07-05T08:08:07.255814-03:00,2026-07-05T11:57:20.222-03:00,Medio
2026-07-05,2026W27,domingo,08-11,dia,SLZBalIngFte,1-S1,front,54,95,35,64.815,2026-07-05T08:00:47.1-03:00,2026-07-05T11:57:04.397-03:00,2026-07-05T08:00:10.94667-03:00,2026-07-05T11:57:04.397-03:00,Alto
2026-07-05,2026W27,domingo,08-11,dia,RicEgrCamFrente,2-S3,front,35,5,1,2.857,2026-07-05T08:02:33.418-03:00,2026-07-05T11:56:10.177-03:00,2026-07-05T10:26:43.391548-03:00,2026-07-05T11:56:10.177-03:00,Bajo
2026-07-05,2026W27,domingo,08-11,dia,RicIngCamFrente,2-S0,front,40,1,1,2.5,2026-07-05T08:07:49.343-03:00,2026-07-05T11:55:03.659-03:00,2026-07-05T09:34:32.28871-03:00,2026-07-05T11:55:03.659-03:00,Bajo
2026-07-05,2026W27,domingo,08-11,dia,SLZIngCamFrente,1-S0,front,44,29,2,4.545,2026-07-05T08:02:15.629-03:00,2026-07-05T11:52:45.818-03:00,2026-07-05T08:54:41.744445-03:00,2026-07-05T11:57:36.664758-03:00,Bajo
2026-07-05,2026W27,domingo,08-11,dia,SLZSalidaC2Fte,1-S7,front,1,2,0,0,2026-07-05T11:47:52.275-03:00,2026-07-05T11:47:52.275-03:00,2026-07-05T09:02:43.462008-03:00,2026-07-05T11:47:52.275-03:00,Bajo
2026-07-05,2026W27,domingo,08-11,dia,RicPreIngEgFr,2-S1,front,1,5,5,500,2026-07-05T11:47:18.12-03:00,2026-07-05T11:47:18.12-03:00,2026-07-05T09:18:29.741244-03:00,2026-07-05T11:52:09.714895-03:00,Crítico
2026-07-05,2026W27,domingo,08-11,dia,RicC16Carga1,2-S5,front,1,0,0,0,2026-07-05T11:44:01.304-03:00,2026-07-05T11:44:01.304-03:00,2026-07-05T11:44:01.304-03:00,2026-07-05T11:44:01.304-03:00,Bajo
2026-07-05,2026W27,domingo,08-11,dia,RicCal01,2-S2,front,22,21,10,45.455,2026-07-05T08:03:48.896-03:00,2026-07-05T11:33:40.077-03:00,2026-07-05T08:22:40.749494-03:00,2026-07-05T11:47:40.697288-03:00,Alto
2026-07-05,2026W27,domingo,08-11,dia,RicCal02,2-S2,front,20,23,7,35,2026-07-05T08:05:54.052-03:00,2026-07-05T11:32:01.498-03:00,2026-07-05T08:22:40.345699-03:00,2026-07-05T11:56:00.348601-03:00,Alto
2026-07-05,2026W27,domingo,08-11,dia,RicVolcable1,2-S9,front,2,3,1,50,2026-07-05T10:26:59.086-03:00,2026-07-05T11:03:27.296-03:00,2026-07-05T10:46:41.244003-03:00,2026-07-05T11:32:46.025063-03:00,Alto
2026-07-05,2026W27,domingo,08-11,dia,RicVolcable2,2-S9,front,3,14,8,266.667,2026-07-05T08:24:42.821-03:00,2026-07-05T10:20:18.826-03:00,2026-07-05T08:25:35.029117-03:00,2026-07-05T11:03:24.411502-03:00,Crítico
2026-07-05,2026W27,domingo,08-11,dia,RicB1Ingreso,2-S4,front,2,2,1,50,2026-07-05T08:10:06.693-03:00,2026-07-05T08:47:34.413-03:00,2026-07-05T08:23:20.696495-03:00,2026-07-05T08:47:34.413-03:00,Alto
2026-07-05,2026W27,domingo,08-11,dia,RicCal06,2-S2,front,1,0,0,0,2026-07-05T08:45:48.704-03:00,2026-07-05T08:45:48.704-03:00,2026-07-05T08:45:48.704-03:00,2026-07-05T08:45:48.704-03:00,Bajo
