external_operation_id,plate_normalized,external_ingreso_at,external_salida_at,product_normalized,platform_normalized,planta_normalized,movement_type,source_file,reason
CTG_10233296941,VKN621,2026-07-02T01:37:00,2026-07-02T08:29:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133297455,AA800LA,2026-07-02T00:35:00,2026-07-02T08:30:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133279992,HKR778,2026-07-02T01:47:00,2026-07-02T08:32:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133275631,SBR876,2026-07-02T02:33:00,2026-07-02T08:33:00,GIRASOL,VOLCABLE_2,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233294226,AE915XB,2026-07-01T22:45:00,2026-07-02T08:34:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233298329,AC202SY,2026-07-01T22:49:00,2026-07-02T08:36:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133280012,AF183IL,2026-07-02T01:35:00,2026-07-02T08:36:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233119236,AE234DS,2026-07-02T02:14:00,2026-07-02T08:39:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133284116,AB229PV,2026-07-01T22:50:00,2026-07-02T08:40:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133291766,AA527OU,2026-07-02T01:57:00,2026-07-02T08:44:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133265638,KAP162,2026-07-01T22:51:00,2026-07-02T08:46:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200430999,RND344,2026-07-01T04:48:00,2026-07-02T08:46:00,LEÑA CORTA SELECC,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233296823,AE718SB,2026-07-02T02:32:00,2026-07-02T08:48:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233279573,BHP766,2026-07-01T22:54:00,2026-07-02T08:55:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319703,MUS547,2026-07-02T08:18:00,2026-07-02T08:58:00,DDG BURLANDA SECA DE MAIZ SIN SOLUBLES,DEPOSITO_BURLANDAS,AVELLANEDA,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133300426,JXE484,2026-07-02T03:07:00,2026-07-02T08:58:00,GIRASOL,VOLCABLE_2,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000404034850,MIV916,2026-07-02T07:44:00,2026-07-02T08:58:00,PRODUCTOS VARIOS,,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233300215,AF620HO,2026-07-02T01:08:00,2026-07-02T08:59:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233277153,AB226IK,2026-07-01T18:48:00,2026-07-02T09:00:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133281584,FBD452,2026-07-01T23:58:00,2026-07-02T09:00:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133283450,AG996YJ,2026-07-02T02:12:00,2026-07-02T09:01:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233286704,AA363YE,2026-07-02T00:08:00,2026-07-02T09:01:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133283613,AI255YZ,2026-07-02T02:13:00,2026-07-02T09:04:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133289955,AH864EU,2026-07-02T00:13:00,2026-07-02T09:05:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133283812,AI071FD,2026-07-02T02:13:00,2026-07-02T09:07:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319704,MUV967,2026-07-02T08:44:00,2026-07-02T09:09:00,BURLANDA HUMEDA,DEPOSITO_BURLANDAS,AVELLANEDA,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319705,XXXXX,2026-07-02T09:10:00,2026-07-02T09:10:00,THIN STILLAGE DE MAIZ,,AVELLANEDA,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419123,BTS626,2026-07-02T06:53:00,2026-07-02T09:11:00,AGUA POTABLE,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133278739,AE110WH,2026-07-02T01:11:00,2026-07-02T09:11:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133300232,IPM074,2026-07-02T04:03:00,2026-07-02T09:12:00,GIRASOL,VOLCABLE_2,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233284005,HCJ598,2026-07-01T23:26:00,2026-07-02T09:13:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133290856,AC065FR,2026-07-02T03:05:00,2026-07-02T09:15:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233299655,ULB899,2026-07-02T01:09:00,2026-07-02T09:18:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133292817,VOX332,2026-07-02T02:24:00,2026-07-02T09:18:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133291204,GNY072,2026-07-02T03:06:00,2026-07-02T09:21:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133292541,AG928MV,2026-07-02T00:42:00,2026-07-02T09:22:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133284350,OUF975,2026-07-02T02:15:00,2026-07-02T09:24:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233289369,SBJ137,2026-07-01T23:29:00,2026-07-02T09:25:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133299780,MPR764,2026-07-02T03:41:00,2026-07-02T09:28:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133298450,SZB362,2026-07-02T03:24:00,2026-07-02T09:30:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419124,FDX990,2026-07-01T20:59:00,2026-07-02T09:31:00,ACEITE GIRASOL REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133300507,MMO233,2026-07-02T03:08:00,2026-07-02T09:31:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133299104,MNG654,2026-07-01T23:05:00,2026-07-02T09:33:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000301065217,UAJ766,2026-07-02T09:12:00,2026-07-02T09:34:00,PRODUCTOS VARIOS,VARIOS,RICARDONE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133278647,RXX253,2026-07-01T23:20:00,2026-07-02T09:35:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233273009,NZE366,2026-07-01T19:02:00,2026-07-02T09:35:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000301457651,SWQ863,2026-07-01T23:39:00,2026-07-02T09:38:00,PRODUCTOS VARIOS,CARGA_SILO_11,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133274805,GCZ018,2026-07-02T02:02:00,2026-07-02T09:39:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233291199,AH443GC,2026-07-01T23:35:00,2026-07-02T09:39:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133274808,GXG810,2026-07-02T03:47:00,2026-07-02T09:43:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233294782,AH592SR,2026-07-02T04:08:00,2026-07-02T09:44:00,GIRASOL,VOLCABLE_2,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133278857,FBI850,2026-07-02T03:31:00,2026-07-02T09:46:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233286067,HIN732,2026-07-02T04:04:00,2026-07-02T09:51:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_30033307189,AB107AB,2026-07-01T19:31:00,2026-07-02T09:53:00,ACEITE SOJA CRUDO DESGOMADO,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419126,BXR841,2026-07-02T05:07:00,2026-07-02T09:55:00,ACEITE GIRASOL REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133292634,AVH266,2026-07-02T04:22:00,2026-07-02T09:57:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233287812,AUE213,2026-07-02T04:28:00,2026-07-02T09:57:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133288436,AB040HP,2026-07-01T23:36:00,2026-07-02T09:58:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133275345,JVO080,2026-07-02T04:29:00,2026-07-02T09:59:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133288135,HNX554,2026-07-01T23:38:00,2026-07-02T10:00:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133297394,AI112IM,2026-07-01T23:57:00,2026-07-02T10:01:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133300336,AB480ZF,2026-07-02T06:13:00,2026-07-02T10:02:00,GIRASOL,VOLCABLE_2,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133294315,TYN424,2026-07-02T04:41:00,2026-07-02T10:03:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319706,AC108UI,2026-07-02T08:34:00,2026-07-02T10:04:00,DDG BURLANDA SECA DE MAIZ SIN SOLUBLES,DEPOSITO_BURLANDAS,AVELLANEDA,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_30033307789,JEQ388,2026-07-02T07:14:00,2026-07-02T10:07:00,ACEITE SOJA CRUDO DESGOMADO,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133285615,HHD549,2026-07-02T05:25:00,2026-07-02T10:08:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133294786,AE600DX,2026-07-02T06:12:00,2026-07-02T10:13:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133299044,PGI949,2026-07-02T06:15:00,2026-07-02T10:20:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133300817,AF156OE,2026-07-02T05:38:00,2026-07-02T10:20:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319707,AF413NR,2026-07-02T10:00:00,2026-07-02T10:22:00,BURLANDA HUMEDA,DEPOSITO_BURLANDAS,AVELLANEDA,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419128,AA703FC,2026-07-02T09:53:00,2026-07-02T10:27:00,TIERRA DESC FILTROS,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133282516,WTL142,2026-07-02T05:33:00,2026-07-02T10:28:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133270818,FMC811,2026-07-02T06:17:00,2026-07-02T10:32:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133275242,AA392TA,2026-07-02T06:20:00,2026-07-02T10:33:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133285703,AE561ZT,2026-07-02T00:12:00,2026-07-02T10:37:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_30033309125,JFH261,2026-07-02T07:49:00,2026-07-02T10:37:00,ACEITE SOJA CRUDO DESGOMADO,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133275810,AH464JO,2026-07-02T06:47:00,2026-07-02T10:38:00,GIRASOL,VOLCABLE_2,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133283888,VAU702,2026-07-02T06:18:00,2026-07-02T10:40:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419130,NCX994,2026-07-02T07:20:00,2026-07-02T10:42:00,HARINA DE SOJA ESPECIAL,CALADITO,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133277556,AD750TC,2026-07-02T06:19:00,2026-07-02T10:43:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419131,HNO035,2026-07-02T06:59:00,2026-07-02T10:45:00,ACEITE GIRASOL REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233289961,ADZ548,2026-07-02T06:20:00,2026-07-02T10:49:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000404034881,UAJ766,2026-07-02T09:57:00,2026-07-02T10:50:00,PRODUCTOS VARIOS,,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419132,EAO104,2026-07-02T08:51:00,2026-07-02T10:52:00,ACEITE GIRASOL REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133275587,LPQ763,2026-07-02T03:28:00,2026-07-02T10:53:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133282061,DHZ604,2026-07-02T01:41:00,2026-07-02T10:55:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133297329,FYG858,2026-07-02T04:21:00,2026-07-02T10:59:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419133,LZP122,2026-07-02T08:27:00,2026-07-02T11:05:00,RESIDUOS ORG,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_30033310549,AG048CL,2026-07-02T07:59:00,2026-07-02T11:07:00,ACEITE SOJA CRUDO DESGOMADO,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133286681,UPG529,2026-07-02T07:57:00,2026-07-02T11:14:00,GIRASOL,VOLCABLE_2,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133294907,AE398PP,2026-07-02T00:30:00,2026-07-02T11:14:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_30033302748,NBK156,2026-07-02T04:02:00,2026-07-02T11:15:00,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133285406,AG998EK,2026-07-02T06:48:00,2026-07-02T11:20:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133299943,AA514OK,2026-07-02T06:57:00,2026-07-02T11:22:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233279029,HUM407,2026-07-02T06:58:00,2026-07-02T11:24:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_30033302756,DOE150,2026-07-02T04:20:00,2026-07-02T11:25:00,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233289455,FUL397,2026-07-02T03:25:00,2026-07-02T11:26:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319708,AH427GV,2026-07-02T11:15:00,2026-07-02T11:29:00,BURLANDA HUMEDA,DEPOSITO_BURLANDAS,AVELLANEDA,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419135,GDE552,2026-07-02T07:44:00,2026-07-02T11:30:00,ACEITE GIRASOL REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133298781,OTV411,2026-07-02T05:35:00,2026-07-02T11:33:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233297425,AC769VJ,2026-07-02T06:59:00,2026-07-02T11:37:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133281072,IQW678,2026-07-02T00:45:00,2026-07-02T11:43:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133270864,OIN683,2026-07-02T06:58:00,2026-07-02T11:44:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233293988,AE337UT,2026-07-02T02:22:00,2026-07-02T11:45:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133272055,PAM446,2026-07-02T07:18:00,2026-07-02T11:47:00,GIRASOL,VOLCABLE_2,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233298590,AH687ER,2026-07-02T02:57:00,2026-07-02T11:49:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233292219,KZD988,2026-07-02T06:14:00,2026-07-02T11:51:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133279449,LXD506,2026-07-02T06:15:00,2026-07-02T11:54:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419136,OIG256,2026-07-02T06:14:00,2026-07-02T11:57:00,BORRA ACEITE GIRASOL REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133285644,AA226KZ,2026-07-02T07:01:00,2026-07-02T11:59:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133270884,KYZ754,2026-07-02T07:00:00,2026-07-02T12:00:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_30033313177,FAJ881,2026-07-01T23:28:00,2026-07-02T12:01:00,ACEITE SOJA CRUDO DESGOMADO,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133295102,BYJ544,2026-07-02T07:18:00,2026-07-02T12:03:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_30033302740,JDH880,2026-07-02T04:51:00,2026-07-02T12:03:00,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419138,AGR963,2026-07-02T07:00:00,2026-07-02T12:05:00,ACEITE GIRASOL REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133282273,GHO115,2026-07-02T07:16:00,2026-07-02T12:06:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133288776,MOO293,2026-07-02T07:43:00,2026-07-02T12:07:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133284461,AE879OO,2026-07-02T08:22:00,2026-07-02T12:08:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419139,MWH059,2026-07-02T08:54:00,2026-07-02T12:11:00,ACEITE GIRASOL REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133272761,ALB397,2026-07-02T08:04:00,2026-07-02T12:12:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260702.xlsx,NO_TRUCKFLOW_MATCH
