external_operation_id,plate_normalized,product_normalized,platform_normalized,external_ingreso_at,external_calado_at,external_salida_at,source_date,no_truckflow_reason,nearest_truckflow_journey_uid,nearest_truckflow_start_time,nearest_truckflow_end_time,nearest_time_delta_min,same_plate_journey_count,same_plate_journey_count_in_period,same_plate_journey_count_in_window,fuzzy_plate_candidates,diagnostic_detail
CTG_10133251163,AF549QX,SOJA,CELDA_16,2026-07-01T01:05:00,2026-07-01T05:19:00,2026-07-01T08:54:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033272694,URM438,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T03:40:00,,2026-07-01T08:56:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033272744,ROS380,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T04:25:00,,2026-07-01T08:57:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133254597,AF970MY,SOJA,CELDA_16,2026-07-01T02:52:00,2026-07-01T07:55:00,2026-07-01T08:59:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133240129,HLO010,SOJA,CELDA_16,2026-07-01T03:11:00,2026-07-01T08:02:00,2026-07-01T09:00:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033272919,EHS233,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T03:52:00,,2026-07-01T09:02:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033272954,DIH255,PELLETS GIRASOL,,2026-07-01T04:52:00,,2026-07-01T09:03:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133257438,AA288YX,SOJA,VOLCABLE_PTO_5,2026-06-30T23:42:00,2026-07-01T03:21:00,2026-07-01T09:04:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133246841,AA292TE,SOJA,CELDA_16,2026-07-01T03:25:00,2026-07-01T08:11:00,2026-07-01T09:05:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133257792,ISW855,SOJA,VOLCABLE_PTO_5,2026-06-30T23:41:00,2026-07-01T03:18:00,2026-07-01T09:06:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033273078,VHL423,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T04:51:00,,2026-07-01T09:06:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200319689,JPN892,DDG BURLANDA SECA DE MAIZ SIN SOLUBLES,DEPOSITO_BURLANDAS,2026-07-01T07:40:00,,2026-07-01T09:08:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000301065114,BWV144,PRODUCTOS VARIOS,VARIOS,2026-06-30T19:02:00,,2026-07-01T09:11:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400419056,MSE565,PRODUCTOS VARIOS,,2026-07-01T08:20:00,,2026-07-01T09:12:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033273311,EYH843,PELLETS GIRASOL,,2026-07-01T05:11:00,,2026-07-01T09:12:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133257234,AB058QV,SOJA,VOLCABLE_PTO_5,2026-07-01T00:01:00,2026-07-01T03:23:00,2026-07-01T09:18:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000301065116,AYM824,PRODUCTOS VARIOS,VARIOS,2026-06-28T01:40:00,,2026-07-01T09:20:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400419057,GYW157,GLICERINA REFINADA,,2026-07-01T07:08:00,,2026-07-01T09:20:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133223314,LKB646,MAIZ,CELDA_171_-_CENTRO,2026-06-30T14:13:00,2026-06-30T14:31:00,2026-07-01T09:20:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033273655,RDL445,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T05:14:00,,2026-07-01T09:21:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400419058,BTS626,AGUA POTABLE,ACEITE_OSL,2026-07-01T06:43:00,,2026-07-01T09:22:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400419059,LGZ704,ACEITE GIRASOL REFINADO,ACEITE_OSL,2026-07-01T07:14:00,,2026-07-01T09:24:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233241561,ERV318,SOJA,VOLCABLE_PTO_3,2026-07-01T00:01:00,2026-07-01T03:26:00,2026-07-01T09:26:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233258512,RUB672,SOJA,VOLCABLE_PTO_2,2026-06-30T23:46:00,2026-07-01T03:29:00,2026-07-01T09:27:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033273919,VJG112,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T05:32:00,,2026-07-01T09:27:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133239826,AF470HP,SOJA,VOLCABLE_PTO_5,2026-06-30T23:43:00,2026-07-01T03:24:00,2026-07-01T09:28:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033273961,UUO981,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T05:40:00,,2026-07-01T09:28:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233257153,SUC396,SOJA,VOLCABLE_PTO_3,2026-06-30T23:52:00,2026-07-01T03:32:00,2026-07-01T09:29:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233241873,UDE209,SOJA,VOLCABLE_PTO_2,2026-07-01T00:02:00,2026-07-01T03:28:00,2026-07-01T09:30:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133254882,AH464JB,GIRASOL,VOLCABLE_1,2026-07-01T05:48:00,2026-07-01T08:34:00,2026-07-01T09:31:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233246616,AE296BT,SOJA,VOLCABLE_PTO_3,2026-07-01T00:09:00,2026-07-01T03:31:00,2026-07-01T09:32:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133266012,AH964CB,SOJA,VOLCABLE_PTO_5,2026-07-01T01:59:00,2026-07-01T05:47:00,2026-07-01T09:34:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233261673,NJT022,SOJA,VOLCABLE_PTO_2,2026-06-30T23:57:00,2026-07-01T03:36:00,2026-07-01T09:35:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033270499,AYB759,PELLETS GIRASOL,VOLCABLE_PTO_4,2026-07-01T05:23:00,,2026-07-01T09:38:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033270503,RHL029,PELLETS GIRASOL,VOLCABLE_PTO_4,2026-07-01T05:28:00,,2026-07-01T09:39:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200319690,AH743TI,ALCOHOL ETILICO ANHIDRO P/ BIOCOMB ORIG CEREAL,T1002,2026-07-01T08:02:00,,2026-07-01T09:39:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400419060,GFP699,GLICERINA REFINADA,,2026-07-01T07:14:00,,2026-07-01T09:41:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033274517,TAO150,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T05:48:00,,2026-07-01T09:42:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033274555,CGS172,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T05:49:00,,2026-07-01T09:42:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033274626,UWX998,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T05:57:00,,2026-07-01T09:45:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400419061,AGR963,ACEITE GIRASOL REFINADO,ACEITE_OSL,2026-07-01T06:58:00,,2026-07-01T09:45:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200319691,XXXXX,THIN STILLAGE DE MAIZ,,2026-07-01T09:47:00,,2026-07-01T09:47:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233240231,CJI701,SOJA,VOLCABLE_PTO_3,2026-06-30T23:59:00,2026-07-01T03:39:00,2026-07-01T09:47:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233239900,UZS227,SOJA,VOLCABLE_PTO_2,2026-06-30T23:58:00,2026-07-01T03:37:00,2026-07-01T09:48:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133223202,KLX494,MAIZ,CELDA_171_-_CENTRO,2026-06-30T14:17:00,2026-06-30T19:17:00,2026-07-01T09:49:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233264593,GBZ324,SOJA,VOLCABLE_PTO_5,2026-06-30T23:56:00,2026-07-01T03:34:00,2026-07-01T09:49:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233257977,AF238RH,SOJA,VOLCABLE_PTO_5,2026-07-01T00:03:00,2026-07-01T03:40:00,2026-07-01T09:50:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10130506235,KFK344,SOJA,VOLCABLE_PTO_2,2026-07-01T00:06:00,2026-07-01T03:49:00,2026-07-01T09:51:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033274953,AZG422,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T06:20:00,,2026-07-01T09:52:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133248049,GJI054,SOJA,VOLCABLE_PTO_3,2026-07-01T00:05:00,2026-07-01T03:44:00,2026-07-01T09:52:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033270517,AAE877,PELLETS GIRASOL,VOLCABLE_PTO_4,2026-07-01T05:47:00,,2026-07-01T09:53:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133250307,JUL642,SOJA,VOLCABLE_PTO_3,2026-07-01T00:05:00,2026-07-01T03:48:00,2026-07-01T09:55:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033270535,LZB017,PELLETS GIRASOL,VOLCABLE_PTO_4,2026-07-01T06:05:00,,2026-07-01T09:56:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233263967,DUW213,SOJA,VOLCABLE_PTO_2,2026-07-01T00:11:00,2026-07-01T03:51:00,2026-07-01T09:57:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233264339,AC776BS,SOJA,VOLCABLE_PTO_3,2026-07-01T00:11:00,2026-07-01T03:54:00,2026-07-01T09:58:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133256297,AH014FD,MAIZ,CELDA_171_-_CENTRO,2026-06-30T21:07:00,2026-07-01T04:13:00,2026-07-01T09:59:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133229587,LIP520,SOJA,VOLCABLE_PTO_5,2026-06-30T22:13:00,2026-07-01T01:46:00,2026-07-01T10:01:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133256620,CDB701,SOJA,VOLCABLE_PTO_2,2026-07-01T00:07:00,2026-07-01T03:53:00,2026-07-01T10:03:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233255165,HQM403,GIRASOL,VOLCABLE_1,2026-07-01T06:12:00,2026-07-01T08:38:00,2026-07-01T10:03:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033275512,TAC436,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T06:44:00,,2026-07-01T10:04:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133229904,RJE381,SOJA,VOLCABLE_PTO_3,2026-07-01T00:16:00,2026-07-01T04:39:00,2026-07-01T10:04:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033270586,RYJ562,PELLETS GIRASOL,VOLCABLE_PTO_4,2026-07-01T06:32:00,,2026-07-01T10:05:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000301065125,UAJ766,PRODUCTOS VARIOS,VARIOS,2026-07-01T09:14:00,,2026-07-01T10:06:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233258713,OAQ859,SOJA,VOLCABLE_PTO_2,2026-07-01T00:29:00,2026-07-01T04:48:00,2026-07-01T10:07:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033270587,WCC802,PELLETS GIRASOL,VOLCABLE_PTO_4,2026-07-01T06:34:00,,2026-07-01T10:10:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133244080,AE917VE,SOJA,VOLCABLE_PTO_2,2026-07-01T00:20:00,2026-07-01T04:44:00,2026-07-01T10:11:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033275815,RNM392,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T06:59:00,,2026-07-01T10:11:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133245081,AD047YQ,SOJA,VOLCABLE_PTO_5,2026-06-30T22:23:00,2026-07-01T02:12:00,2026-07-01T10:12:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033276012,UYM942,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T07:45:00,,2026-07-01T10:15:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033276083,KXJ953,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T07:43:00,,2026-07-01T10:16:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033276276,BVS300,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T06:47:00,,2026-07-01T10:19:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400419062,HAQ820,ACEITE GIRASOL REFINADO,ACEITE_OSL,2026-07-01T06:59:00,,2026-07-01T10:24:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133249117,IYU014,SOJA,VOLCABLE_PTO_5,2026-07-01T00:04:00,2026-07-01T03:42:00,2026-07-01T10:25:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133261513,BML161,SOJA,VOLCABLE_PTO_2,2026-07-01T00:31:00,2026-07-01T04:52:00,2026-07-01T10:27:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133262293,AE793NM,MAIZ,CELDA_171_-_CENTRO,2026-06-30T22:59:00,2026-07-01T04:22:00,2026-07-01T10:27:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133261256,AA110BK,SOJA,VOLCABLE_PTO_3,2026-07-01T00:32:00,2026-07-01T04:49:00,2026-07-01T10:28:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033270805,RQC013,PELLETS GIRASOL,VOLCABLE_PTO_4,2026-07-01T07:42:00,,2026-07-01T10:29:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133248154,AB362FO,SOJA,VOLCABLE_PTO_2,2026-07-01T00:38:00,2026-07-01T04:56:00,2026-07-01T10:30:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133249328,CCU646,SOJA,VOLCABLE_PTO_5,2026-06-30T22:23:00,2026-07-01T02:14:00,2026-07-01T10:31:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033270794,XMZ495,PELLETS GIRASOL,VOLCABLE_PTO_4,2026-07-01T07:43:00,,2026-07-01T10:32:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133259729,FED895,GIRASOL,VOLCABLE_1,2026-07-01T06:17:00,2026-07-01T08:41:00,2026-07-01T10:32:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233259258,AE187WQ,SOJA,VOLCABLE_PTO_3,2026-07-01T00:39:00,2026-07-01T04:53:00,2026-07-01T10:33:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233264429,INF699,SOJA,CELDA_16,2026-07-01T08:20:00,2026-07-01T10:04:00,2026-07-01T10:34:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133260633,GKJ829,SOJA,VOLCABLE_PTO_2,2026-07-01T02:01:00,2026-07-01T05:49:00,2026-07-01T10:34:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033277017,CRJ139,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T09:31:00,,2026-07-01T10:35:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133255021,LPC709,SOJA,CELDA_16,2026-07-01T07:20:00,2026-07-01T09:32:00,2026-07-01T10:37:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400419063,JBN715,GLICERINA REFINADA,,2026-07-01T07:29:00,,2026-07-01T10:38:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200319692,LPM079,DDG BURLANDA SECA DE MAIZ SIN SOLUBLES,DEPOSITO_BURLANDAS,2026-07-01T09:35:00,,2026-07-01T10:39:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133247733,AH282BY,SOJA,CELDA_16,2026-07-01T07:50:00,2026-07-01T09:43:00,2026-07-01T10:39:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133241029,AA850KM,SOJA,VOLCABLE_PTO_3,2026-07-01T00:43:00,2026-07-01T05:09:00,2026-07-01T10:40:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133267430,AC651DT,SOJA,CELDA_16,2026-07-01T08:05:00,2026-07-01T09:52:00,2026-07-01T10:41:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033270811,WGV770,PELLETS GIRASOL,VOLCABLE_PTO_4,2026-07-01T07:43:00,,2026-07-01T10:41:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000301065131,HWU967,RESIDUOS ASIMILABLES A DOMICILIARIOS,,2026-07-01T10:22:00,,2026-07-01T10:42:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133258506,AA276YS,SOJA,VOLCABLE_PTO_5,2026-06-30T22:49:00,2026-07-01T02:51:00,2026-07-01T10:42:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133247325,AA946DL,SOJA,VOLCABLE_PTO_2,2026-07-01T00:46:00,2026-07-01T05:11:00,2026-07-01T10:43:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133248354,IBI806,SOJA,CELDA_16,2026-07-01T08:17:00,2026-07-01T10:01:00,2026-07-01T10:45:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133265332,AC443JZ,SOJA,VOLCABLE_PTO_3,2026-07-01T00:53:00,2026-07-01T05:16:00,2026-07-01T10:45:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033277628,BHL749,PELLETS GIRASOL,CARGA_SILO_11,2026-07-01T09:48:00,,2026-07-01T10:47:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133223833,FHO942,MAIZ,CELDA_171_-_CENTRO,2026-07-01T00:15:00,2026-07-01T04:29:00,2026-07-01T10:52:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233257562,CZR592,SOJA,CELDA_16,2026-07-01T08:42:00,2026-07-01T10:17:00,2026-07-01T10:53:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233256593,AH772MA,SOJA,VOLCABLE_PTO_2,2026-07-01T01:08:00,2026-07-01T05:21:00,2026-07-01T10:53:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133248665,LVP675,SOJA,VOLCABLE_PTO_5,2026-06-30T23:19:00,2026-07-01T02:56:00,2026-07-01T10:54:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_30033271595,HNE318,PELLETS GIRASOL,VOLCABLE_PTO_4,2026-07-01T08:40:00,,2026-07-01T10:55:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133260096,OJM438,GIRASOL,VOLCABLE_1,2026-07-01T06:17:00,2026-07-01T08:43:00,2026-07-01T10:56:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400419064,JIA232,TIERRA DESC FILTROS,,2026-07-01T10:15:00,,2026-07-01T10:57:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133247582,KSX377,SOJA,VOLCABLE_PTO_3,2026-07-01T00:52:00,2026-07-01T05:14:00,2026-07-01T10:58:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200319693,FRB683,BURLANDA HUMEDA,DEPOSITO_BURLANDAS,2026-07-01T10:26:00,,2026-07-01T10:59:00,2026-07-01,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
