journey_uid,truck_plate,normalized_plate,final_status,final_status_label,executive_bucket,executive_bucket_label,executive_anomaly_reason,event_count_front,device_sequence_front,sector_sequence_front,logical_sequence_front,ingreso_frontal_reference,ingreso_frontal_event_hits_on_journey,has_ingreso_frontal,has_operational_entry,entry_source,has_operational_exit,exit_source,has_strong_defining_point,has_logical_egreso,rear_only_excluded,rear_events_removed,preliminary_code,expected_points_count,matched_points_count,missing_points_count,reliability_score,reliability_explanation,confidence_level,refinement_note,data_quality_flag,matrix_final_status,executive_status,executive_reason,valid_detail,matrix_reason,sequence_respected,coverage_percent,has_strong_point,enabled_for_classification,sequence_configured,matrix_missing_points,matched_circuit_code,executive_circuit_code,executive_circuit_label,technical_matched_circuit_code,matrix_confidence,final_status_legacy,committee_group,committee_reason,operational_variation_type,analysis_scope,strong_point_source,show_in_committee,show_as_exact_circuit,candidate_circuits,missing_key_cameras,anomaly_origin_plant,anomaly_leg,matched_sequence_name,matched_variation_name,operationalAlertCount,hasInvalidRoute,hasInvalidJourneyStart,operationalAlertCodes,firstOperationalAlertAt,operationalAlertSectors,possibleSystemCutReason
f045ef5e-0116-4ef8-b43b-06f34272e754,,,circuito_probable,Probable,DEDUCIDO,Deducido,,4,RicIngCamFrente>RicPreIngInFr>RicB1Ingreso>RicEgrCamFrente,2-S0>2-S1>2-S4>2-S3,INGRESO>PREINGRESO>BALANZA_INGRESO>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,false,true,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,4,2,66.7,"Coinciden 4 de 6 puntos esperados. Faltan calada, balanza egreso.",baja,circuito_probable,missing_ingreso_frontal,DEDUCIDO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,SECUENCIA_PARCIAL_CON_HUECOS,false,0,false,false,false,CALADA|BALANZA_EGRESO,SIN_PUNTO,SIN_PUNTO,Sin punto instrumentado (sólidos),DESPACHO_SIN_PUNTO_INSTRUMENTADO,66.7,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,UNKNOWN,,true,false,SIN_PUNTO,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
37d72d06-bb58-4329-ab10-ab5480b55200__cycle_2,,,incompleto_revision,Incompleto en revisión,COMPLETO,Completo,,6,RicIngCamFrente>RicPreIngInFr>RicCal02>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,54.5,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
59f30a27-b1eb-4cb8-a76d-dfcff3724b87__cycle_2,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,4,RicPreIngInFr>RicB1Ingreso>SLZSalidaC2Fte>SLZSalidaC1Fte,2-S1>2-S4>1-S7>1-S7,PREINGRESO>BALANZA_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,preingreso,false,sin_egreso,true,false,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,2,4,33.3,"Coinciden 2 de 6 puntos esperados. Faltan ingreso, calada, balanza egreso, egreso.",baja,circuito_probable_sin_egreso+punto_fuerte,missing_ingreso_frontal,INCOMPLETO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,SECUENCIA_NO_CONCLUYENTE,false,0,true,false,false,INGRESO|CALADA|BALANZA_EGRESO|EGRESO,SIN_PUNTO,SIN_PUNTO,Sin punto instrumentado (sólidos),DESPACHO_SIN_PUNTO_INSTRUMENTADO,33.3,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,UNKNOWN,SAN_LORENZO,true,false,SIN_PUNTO,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
e2b30900-b58b-4120-81eb-71192a3e74f5__cycle_2,,,circuito_probable,Probable,DEDUCIDO,Deducido,,8,RicIngCamFrente>RicPreIngInFr>RicCalLiq>RicEgrCamFrente>SLZIngCamFrente>SLZBalIngFte>SLZBalIngFte>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S1>1-S1>1-S7,INGRESO>PREINGRESO>LIQUIDO>EGRESO>SL_INGRESO>SL_BALANZA_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_LIQUIDO,6,4,2,66.7,"Coinciden 4 de 6 puntos esperados. Faltan balanza ingreso, balanza egreso.",media,circuito_probable+punto_fuerte,missing_ingreso_frontal,DEDUCIDO,VALIDO,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,63,true,true,true,BALANZA_INGRESO|BALANZA_EGRESO,R8,R8,Recepción Mercadería Líquida,CIRCUITO_LIQUIDO,60,incompleto_revision,COMPLETOS,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,,RICARDONE,LIQUIDO,true,true,R8,,UNKNOWN,UNKNOWN,BASE,,0,false,false,,,,NONE
15de4ab6-1050-4535-a5d1-5f4f228b1125__cycle_5,,,circuito_probable,Probable,DEDUCIDO,Deducido,,5,RicIngCamFrente>RicPreIngInFr>RicCalLiq>RicEgrCamFrente>SLZIngCamFrente,2-S0>2-S1>2-S2>2-S3>1-S0,INGRESO>PREINGRESO>LIQUIDO>EGRESO>SL_INGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_LIQUIDO,6,4,2,66.7,"Coinciden 4 de 6 puntos esperados. Faltan balanza ingreso, balanza egreso.",media,circuito_probable+punto_fuerte,missing_ingreso_frontal,DEDUCIDO,VALIDO,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,63,true,true,true,BALANZA_INGRESO|BALANZA_EGRESO,R8,R8,Recepción Mercadería Líquida,CIRCUITO_LIQUIDO,60,incompleto_revision,COMPLETOS,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,,RICARDONE,LIQUIDO,true,true,R8,,UNKNOWN,UNKNOWN,BASE,,0,false,false,,,,NONE
16fa3f06-80e0-4864-8f08-2a9453d123ee__cycle_3,,,circuito_completo,Completo,COMPLETO,Completo,,4,RicIngCamFrente>RicPreIngInFr>RicCal02>RicEgrCamFrente,2-S0>2-S1>2-S2>2-S3,INGRESO>PREINGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,COMPLETO,VALIDO,RUTA_RIC_SAN_LORENZO_COMPLETA,COMPLETO,SECUENCIA_COMPLETA,true,80,true,true,true,,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,100,circuito_completo,COMPLETOS,RUTA_RIC_SAN_LORENZO_COMPLETA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
e513bc13-24f3-4294-bf76-f8770f128d55,,,circuito_probable,Probable,DEDUCIDO,Deducido,,3,RicIngCamFrente>RicCal01>RicEgrCamFrente,2-S0>2-S2>2-S3,INGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_frontal,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,3,1,75,Coinciden 3 de 4 puntos esperados. Falta preingreso.,media,circuito_probable,missing_ingreso_frontal,DEDUCIDO,VALIDO,RUTA_RIC_SAN_LORENZO_DEDUCIDA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,80,true,true,true,PREINGRESO,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,75,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_DEDUCIDA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
16e92f0c-12da-48a6-b4e8-6736a0a2265b,,,circuito_completo,Completo,COMPLETO,Completo,,4,RicIngCamFrente>RicPreIngInFr>RicCal02>RicEgrCamFrente,2-S0>2-S1>2-S2>2-S3,INGRESO>PREINGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,COMPLETO,VALIDO,RUTA_RIC_SAN_LORENZO_COMPLETA,COMPLETO,SECUENCIA_COMPLETA,true,80,true,true,true,,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,100,circuito_completo,COMPLETOS,RUTA_RIC_SAN_LORENZO_COMPLETA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
6d560d29-72f9-4802-8b49-44dab5f2b52c__cycle_2,,,incompleto_revision,Incompleto en revisión,COMPLETO,Completo,,6,RicIngCamFrente>RicPreIngInFr>RicCal01>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,54.5,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
212fd7b4-e782-4401-8190-dad68acf15c0__cycle_4,,,circuito_probable,Probable,DEDUCIDO,Deducido,,7,RicIngCamFrente>RicPreIngInFr>RicCalLiq>RicEgrCamFrente>SLZIngCamFrente>SLZBalIngFte>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S1>1-S7,INGRESO>PREINGRESO>LIQUIDO>EGRESO>SL_INGRESO>SL_BALANZA_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_LIQUIDO,6,4,2,66.7,"Coinciden 4 de 6 puntos esperados. Faltan balanza ingreso, balanza egreso.",media,circuito_probable+punto_fuerte,missing_ingreso_frontal,DEDUCIDO,VALIDO,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,63,true,true,true,BALANZA_INGRESO|BALANZA_EGRESO,R8,R8,Recepción Mercadería Líquida,CIRCUITO_LIQUIDO,60,incompleto_revision,COMPLETOS,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,,RICARDONE,LIQUIDO,true,true,R8,,UNKNOWN,UNKNOWN,BASE,,0,false,false,,,,NONE
d8de24f9-d996-4734-a8a4-bf34ac73eed7__cycle_2,,,circuito_probable,Probable,DEDUCIDO,Deducido,,3,RicIngCamFrente>RicPreIngInFr>RicEgrCamFrente,2-S0>2-S1>2-S3,INGRESO>PREINGRESO>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,3,1,75,Coinciden 3 de 4 puntos esperados. Falta calada.,media,circuito_probable,missing_ingreso_frontal,DEDUCIDO,VALIDO,RUTA_RIC_SAN_LORENZO_DEDUCIDA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,80,true,true,true,CALADA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,75,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_DEDUCIDA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
3eec3828-5ab1-4f41-a1ee-7f34d7163449__cycle_2,,,incompleto_revision,Incompleto en revisión,COMPLETO,Completo,,7,RicIngCamFrente>RicPreIngInFr>RicCal01>RicEgrCamFrente>SLZIngCamFrente>SLZBalIngFte>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S1>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_BALANZA_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,63.6,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
a2bd5d0c-81fb-476b-88d9-a282237130b9__cycle_2,,,incompleto_revision,Incompleto en revisión,COMPLETO,Completo,,7,RicIngCamFrente>RicPreIngInFr>RicCal01>RicEgrCamFrente>SLZIngCamFrente>SLZBalIngFte>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S1>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_BALANZA_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,63.6,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
8e4b99f4-144d-435d-a2ee-16a8f7de9dff,,,circuito_completo,Completo,COMPLETO,Completo,,5,RicIngCamFrente>RicPreIngInFr>RicCal02>RicEgrCamFrente>RicEgrCamFrente,2-S0>2-S1>2-S2>2-S3>2-S3,INGRESO>PREINGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,COMPLETO,VALIDO,RUTA_RIC_SAN_LORENZO_COMPLETA,COMPLETO,SECUENCIA_COMPLETA,true,80,true,true,true,,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,100,circuito_completo,COMPLETOS,RUTA_RIC_SAN_LORENZO_COMPLETA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
