executive_circuit_code,journey_id,plate,from_logical,to_logical,transition_label,duration_min
R7,bacd2b1b-b984-452d-a7b5-edcb50ef7d59,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,87.19
R7,9c892db7-3da7-43eb-8b7d-83142ad9319b__cycle_1,,INGRESO,PREINGRESO,ingreso → preingreso,2.50
R7,9c892db7-3da7-43eb-8b7d-83142ad9319b__cycle_1,,PREINGRESO,CALADA,preingreso → calada,48.86
R7,9c892db7-3da7-43eb-8b7d-83142ad9319b__cycle_1,,CALADA,EGRESO,calada → egreso,52.15
R7,9c892db7-3da7-43eb-8b7d-83142ad9319b__cycle_1,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,8.66
R7,9c892db7-3da7-43eb-8b7d-83142ad9319b__cycle_1,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,223.94
R7,28a41121-42dd-4154-b646-eaea2d732e05,,INGRESO,PREINGRESO,ingreso → preingreso,1.82
R7,28a41121-42dd-4154-b646-eaea2d732e05,,PREINGRESO,CALADA,preingreso → calada,49.10
R7,28a41121-42dd-4154-b646-eaea2d732e05,,CALADA,EGRESO,calada → egreso,129.83
R7,61943fd7-ac37-4709-b885-813762e0a8ab,,INGRESO,PREINGRESO,ingreso → preingreso,1.91
R7,61943fd7-ac37-4709-b885-813762e0a8ab,,PREINGRESO,CALADA,preingreso → calada,85.51
R7,61943fd7-ac37-4709-b885-813762e0a8ab,,CALADA,EGRESO,calada → egreso,9.92
R7,61943fd7-ac37-4709-b885-813762e0a8ab,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,10.99
R7,61943fd7-ac37-4709-b885-813762e0a8ab,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,219.20
R7,522cd1bc-8cb5-4911-92de-f7ddbfe17fd9,,INGRESO,CALADA,ingreso → calada,89.41
R7,522cd1bc-8cb5-4911-92de-f7ddbfe17fd9,,CALADA,EGRESO,calada → egreso,10.01
R7,8045cd49-6cb9-4d6b-8178-a401f876a81d__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,1.58
R7,8045cd49-6cb9-4d6b-8178-a401f876a81d__cycle_2,,PREINGRESO,CALADA,preingreso → calada,79.26
R7,8045cd49-6cb9-4d6b-8178-a401f876a81d__cycle_2,,CALADA,EGRESO,calada → egreso,199.00
R7,5a6ad1f5-1d67-49cb-9ef2-b7afa180619b,,INGRESO,EGRESO,ingreso → egreso,88.51
R7,723985d2-a70b-4357-961f-af84675f7969__cycle_1,,INGRESO,PREINGRESO,ingreso → preingreso,1.75
R7,723985d2-a70b-4357-961f-af84675f7969__cycle_1,,PREINGRESO,CALADA,preingreso → calada,73.67
R7,723985d2-a70b-4357-961f-af84675f7969__cycle_1,,CALADA,EGRESO,calada → egreso,6.25
R7,723985d2-a70b-4357-961f-af84675f7969__cycle_1,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,11.40
R7,723985d2-a70b-4357-961f-af84675f7969__cycle_1,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,195.47
R7,723985d2-a70b-4357-961f-af84675f7969__cycle_1,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,30.80
R7,d08cef23-37d6-4367-bd2c-ca1075d5e431,,INGRESO,PREINGRESO,ingreso → preingreso,2.33
R7,d08cef23-37d6-4367-bd2c-ca1075d5e431,,PREINGRESO,CALADA,preingreso → calada,71.49
R7,d08cef23-37d6-4367-bd2c-ca1075d5e431,,CALADA,EGRESO,calada → egreso,9.85
R7,d08cef23-37d6-4367-bd2c-ca1075d5e431,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,11.57
R7,d08cef23-37d6-4367-bd2c-ca1075d5e431,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,230.28
R7,a3cf25dc-0c85-4335-96d3-0c7588e67c07,,INGRESO,CALADA,ingreso → calada,74.67
R7,a3cf25dc-0c85-4335-96d3-0c7588e67c07,,CALADA,EGRESO,calada → egreso,9.34
R7,6d53725f-0d4c-48db-8403-7b16c4e5ca19__cycle_3,,INGRESO,CALADA,ingreso → calada,71.83
R7,6d53725f-0d4c-48db-8403-7b16c4e5ca19__cycle_3,,CALADA,EGRESO,calada → egreso,11.35
R7,b0c25c39-ecc0-413d-9ded-5c8b47c2ba00__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.37
R7,b0c25c39-ecc0-413d-9ded-5c8b47c2ba00__cycle_2,,PREINGRESO,CALADA,preingreso → calada,70.46
R7,b0c25c39-ecc0-413d-9ded-5c8b47c2ba00__cycle_2,,CALADA,EGRESO,calada → egreso,11.51
R7,b0c25c39-ecc0-413d-9ded-5c8b47c2ba00__cycle_2,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,11.66
R7,b0c25c39-ecc0-413d-9ded-5c8b47c2ba00__cycle_2,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,192.21
R7,b0c25c39-ecc0-413d-9ded-5c8b47c2ba00__cycle_2,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,45.30
R7,fdf1f9a5-5188-467d-98c6-379a70bbcbfa__cycle_3,,INGRESO,CALADA,ingreso → calada,73.24
R7,fdf1f9a5-5188-467d-98c6-379a70bbcbfa__cycle_3,,CALADA,EGRESO,calada → egreso,5.60
R7,955dcea0-41fb-4b3b-9353-2a53fce1ba5d,,INGRESO,PREINGRESO,ingreso → preingreso,1.64
R7,955dcea0-41fb-4b3b-9353-2a53fce1ba5d,,PREINGRESO,CALADA,preingreso → calada,72.25
R7,955dcea0-41fb-4b3b-9353-2a53fce1ba5d,,CALADA,EGRESO,calada → egreso,6.26
R7,955dcea0-41fb-4b3b-9353-2a53fce1ba5d,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,10.07
R7,955dcea0-41fb-4b3b-9353-2a53fce1ba5d,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,239.20
R7,2689a74c-99f0-4ef4-b908-15907305eda1__cycle_4,,INGRESO,PREINGRESO,ingreso → preingreso,1.75
R7,2689a74c-99f0-4ef4-b908-15907305eda1__cycle_4,,PREINGRESO,CALADA,preingreso → calada,73.49
R7,2689a74c-99f0-4ef4-b908-15907305eda1__cycle_4,,CALADA,EGRESO,calada → egreso,5.60
R7,2689a74c-99f0-4ef4-b908-15907305eda1__cycle_4,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,11.41
R7,2689a74c-99f0-4ef4-b908-15907305eda1__cycle_4,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,192.38
R7,2689a74c-99f0-4ef4-b908-15907305eda1__cycle_4,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,41.10
R7,8e817e70-33fa-4297-a939-cfa6ff8a401b,,INGRESO,CALADA,ingreso → calada,72.59
R7,8e817e70-33fa-4297-a939-cfa6ff8a401b,,CALADA,EGRESO,calada → egreso,183.34
R7,50c0f52a-9886-4553-a84e-70187edca7aa,,INGRESO,CALADA,ingreso → calada,63.32
R7,50c0f52a-9886-4553-a84e-70187edca7aa,,CALADA,EGRESO,calada → egreso,11.02
R7,19e908cc-2718-452c-abdb-d0c1169a6778,,INGRESO,CALADA,ingreso → calada,65.42
R7,19e908cc-2718-452c-abdb-d0c1169a6778,,CALADA,EGRESO,calada → egreso,10.09
R7,11e2bbb4-ec5d-46e4-b35d-7e5464275c58,,INGRESO,PREINGRESO,ingreso → preingreso,3.50
R7,11e2bbb4-ec5d-46e4-b35d-7e5464275c58,,PREINGRESO,CALADA,preingreso → calada,63.15
R7,11e2bbb4-ec5d-46e4-b35d-7e5464275c58,,CALADA,EGRESO,calada → egreso,13.44
R7,11e2bbb4-ec5d-46e4-b35d-7e5464275c58,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.99
R7,11e2bbb4-ec5d-46e4-b35d-7e5464275c58,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,250.70
R7,5f078cee-8ca4-466a-a65a-95ba02e5613d__cycle_2,,INGRESO,CALADA,ingreso → calada,65.42
R7,5f078cee-8ca4-466a-a65a-95ba02e5613d__cycle_2,,CALADA,EGRESO,calada → egreso,6.51
R7,0b0983cf-5944-4b73-9edf-f48cef223822__cycle_2,,INGRESO,CALADA,ingreso → calada,56.07
R7,0b0983cf-5944-4b73-9edf-f48cef223822__cycle_2,,CALADA,EGRESO,calada → egreso,6.02
R7,cb2984d5-246b-4609-90ce-98c8972962ac__cycle_3,,INGRESO,PREINGRESO,ingreso → preingreso,3.33
R7,cb2984d5-246b-4609-90ce-98c8972962ac__cycle_3,,PREINGRESO,CALADA,preingreso → calada,54.08
R7,cb2984d5-246b-4609-90ce-98c8972962ac__cycle_3,,CALADA,EGRESO,calada → egreso,5.10
R7,cb2984d5-246b-4609-90ce-98c8972962ac__cycle_3,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,10.07
R7,cb2984d5-246b-4609-90ce-98c8972962ac__cycle_3,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,244.87
R7,ef583387-cabc-453d-8164-e93d9c3d7b63__cycle_1,,INGRESO,PREINGRESO,ingreso → preingreso,3.25
R7,ef583387-cabc-453d-8164-e93d9c3d7b63__cycle_1,,PREINGRESO,CALADA,preingreso → calada,54.99
R7,ef583387-cabc-453d-8164-e93d9c3d7b63__cycle_1,,CALADA,EGRESO,calada → egreso,5.44
R7,ef583387-cabc-453d-8164-e93d9c3d7b63__cycle_1,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,8.82
R7,ef583387-cabc-453d-8164-e93d9c3d7b63__cycle_1,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,255.62
R7,ad36cea8-4b94-4358-9f49-a51230fc09fe,,INGRESO,PREINGRESO,ingreso → preingreso,2.50
R7,ad36cea8-4b94-4358-9f49-a51230fc09fe,,PREINGRESO,CALADA,preingreso → calada,55.41
R7,ad36cea8-4b94-4358-9f49-a51230fc09fe,,CALADA,EGRESO,calada → egreso,172.68
R7,ad36cea8-4b94-4358-9f49-a51230fc09fe,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,13.99
R7,ad36cea8-4b94-4358-9f49-a51230fc09fe,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,189.21
R7,50422557-573d-4222-a314-a5a0b44b25ed__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.83
R7,50422557-573d-4222-a314-a5a0b44b25ed__cycle_2,,PREINGRESO,CALADA,preingreso → calada,51.83
R7,50422557-573d-4222-a314-a5a0b44b25ed__cycle_2,,CALADA,EGRESO,calada → egreso,5.52
R7,50422557-573d-4222-a314-a5a0b44b25ed__cycle_2,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,11.32
R7,50422557-573d-4222-a314-a5a0b44b25ed__cycle_2,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,185.80
R7,50422557-573d-4222-a314-a5a0b44b25ed__cycle_2,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,62.20
R7,ea6036c7-2a09-45a5-9816-d27b79c98821__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.25
R7,ea6036c7-2a09-45a5-9816-d27b79c98821__cycle_2,,PREINGRESO,CALADA,preingreso → calada,46.57
R7,ea6036c7-2a09-45a5-9816-d27b79c98821__cycle_2,,CALADA,EGRESO,calada → egreso,6.61
R7,ea6036c7-2a09-45a5-9816-d27b79c98821__cycle_2,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.49
R7,ea6036c7-2a09-45a5-9816-d27b79c98821__cycle_2,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,186.21
R7,ea6036c7-2a09-45a5-9816-d27b79c98821__cycle_2,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,66.00
R7,87c9f866-7783-45a6-8321-0504b5dd95f2__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.75
R7,87c9f866-7783-45a6-8321-0504b5dd95f2__cycle_2,,PREINGRESO,CALADA,preingreso → calada,47.25
R7,87c9f866-7783-45a6-8321-0504b5dd95f2__cycle_2,,CALADA,EGRESO,calada → egreso,7.18
R7,87c9f866-7783-45a6-8321-0504b5dd95f2__cycle_2,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,8.07
R7,87c9f866-7783-45a6-8321-0504b5dd95f2__cycle_2,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,256.03
R7,72bf3997-d080-4761-a762-f555dd2da0fc__cycle_1,,INGRESO,PREINGRESO,ingreso → preingreso,1.59
R7,72bf3997-d080-4761-a762-f555dd2da0fc__cycle_1,,PREINGRESO,CALADA,preingreso → calada,44.23
R7,72bf3997-d080-4761-a762-f555dd2da0fc__cycle_1,,CALADA,EGRESO,calada → egreso,10.28
R7,72bf3997-d080-4761-a762-f555dd2da0fc__cycle_1,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,8.32
R7,72bf3997-d080-4761-a762-f555dd2da0fc__cycle_1,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,183.04
R7,72bf3997-d080-4761-a762-f555dd2da0fc__cycle_1,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,66.00
R7,b73cfd37-ecdd-4c36-85cf-f04da3aabf63,,INGRESO,PREINGRESO,ingreso → preingreso,1.92
R7,b73cfd37-ecdd-4c36-85cf-f04da3aabf63,,PREINGRESO,CALADA,preingreso → calada,42.82
R7,b73cfd37-ecdd-4c36-85cf-f04da3aabf63,,CALADA,EGRESO,calada → egreso,9.68
R7,b73cfd37-ecdd-4c36-85cf-f04da3aabf63,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.57
R7,b73cfd37-ecdd-4c36-85cf-f04da3aabf63,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,181.13
R7,b73cfd37-ecdd-4c36-85cf-f04da3aabf63,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,77.60
R7,5c5dfaef-f968-4b85-8342-367b50f876ab__cycle_1,,INGRESO,PREINGRESO,ingreso → preingreso,2.00
R7,5c5dfaef-f968-4b85-8342-367b50f876ab__cycle_1,,PREINGRESO,CALADA,preingreso → calada,42.06
R7,5c5dfaef-f968-4b85-8342-367b50f876ab__cycle_1,,CALADA,EGRESO,calada → egreso,14.36
R7,5c5dfaef-f968-4b85-8342-367b50f876ab__cycle_1,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,8.74
R7,5c5dfaef-f968-4b85-8342-367b50f876ab__cycle_1,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,177.79
R7,5c5dfaef-f968-4b85-8342-367b50f876ab__cycle_1,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,76.50
R7,cb1d2f58-22b6-4bce-bd50-52a7c2c3cb8c,,INGRESO,CALADA,ingreso → calada,43.08
R7,cb1d2f58-22b6-4bce-bd50-52a7c2c3cb8c,,CALADA,EGRESO,calada → egreso,158.93
R7,48ff44c2-6dc2-405d-a9a3-fd061e563854__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.17
R7,48ff44c2-6dc2-405d-a9a3-fd061e563854__cycle_2,,PREINGRESO,CALADA,preingreso → calada,40.73
R7,48ff44c2-6dc2-405d-a9a3-fd061e563854__cycle_2,,CALADA,EGRESO,calada → egreso,55.95
R7,48ff44c2-6dc2-405d-a9a3-fd061e563854__cycle_2,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,10.49
R7,48ff44c2-6dc2-405d-a9a3-fd061e563854__cycle_2,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,204.93
R7,48ff44c2-6dc2-405d-a9a3-fd061e563854__cycle_2,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,58.60
R7,21583f7c-5d44-4144-9877-c6b9ec4f1415,,INGRESO,PREINGRESO,ingreso → preingreso,2.00
R7,21583f7c-5d44-4144-9877-c6b9ec4f1415,,PREINGRESO,CALADA,preingreso → calada,37.48
R7,21583f7c-5d44-4144-9877-c6b9ec4f1415,,CALADA,EGRESO,calada → egreso,8.28
R7,21583f7c-5d44-4144-9877-c6b9ec4f1415,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.57
R7,0a6d6984-f5ef-48f8-8fb4-24fb5b5946f0,,INGRESO,PREINGRESO,ingreso → preingreso,1.75
R7,0a6d6984-f5ef-48f8-8fb4-24fb5b5946f0,,PREINGRESO,CALADA,preingreso → calada,30.82
R7,0a6d6984-f5ef-48f8-8fb4-24fb5b5946f0,,CALADA,EGRESO,calada → egreso,8.94
R7,5f445005-dc0b-41cd-be5d-ade756857265__cycle_1,,INGRESO,PREINGRESO,ingreso → preingreso,5.08
R7,5f445005-dc0b-41cd-be5d-ade756857265__cycle_1,,PREINGRESO,CALADA,preingreso → calada,25.99
R7,5f445005-dc0b-41cd-be5d-ade756857265__cycle_1,,CALADA,EGRESO,calada → egreso,11.69
R7,5f445005-dc0b-41cd-be5d-ade756857265__cycle_1,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.24
R7,5f445005-dc0b-41cd-be5d-ade756857265__cycle_1,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,256.62
R7,ec5f21b5-49f3-4243-9b82-0ed7d458d7ce__cycle_1,,INGRESO,PREINGRESO,ingreso → preingreso,5.49
R7,ec5f21b5-49f3-4243-9b82-0ed7d458d7ce__cycle_1,,PREINGRESO,CALADA,preingreso → calada,27.66
R7,ec5f21b5-49f3-4243-9b82-0ed7d458d7ce__cycle_1,,CALADA,EGRESO,calada → egreso,12.10
R7,ec5f21b5-49f3-4243-9b82-0ed7d458d7ce__cycle_1,,EGRESO,SL_BALANZA_INGRESO,egreso → balanza de entrada,185.94
R7,ec5f21b5-49f3-4243-9b82-0ed7d458d7ce__cycle_1,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,185.94
R7,639b72b7-7eb9-4096-9d8e-643644605f14,,INGRESO,PREINGRESO,ingreso → preingreso,4.92
R7,639b72b7-7eb9-4096-9d8e-643644605f14,,PREINGRESO,CALADA,preingreso → calada,28.47
R7,639b72b7-7eb9-4096-9d8e-643644605f14,,CALADA,EGRESO,calada → egreso,8.62
R7,639b72b7-7eb9-4096-9d8e-643644605f14,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.24
R7,9a2bedae-24c5-4c06-aebc-6ae92a064fbb,,INGRESO,PREINGRESO,ingreso → preingreso,2.17
R7,9a2bedae-24c5-4c06-aebc-6ae92a064fbb,,PREINGRESO,CALADA,preingreso → calada,21.14
R7,9a2bedae-24c5-4c06-aebc-6ae92a064fbb,,CALADA,EGRESO,calada → egreso,8.20
R7,9a2bedae-24c5-4c06-aebc-6ae92a064fbb,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.82
R7,9a2bedae-24c5-4c06-aebc-6ae92a064fbb,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,176.78
R7,9a2bedae-24c5-4c06-aebc-6ae92a064fbb,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,79.10
R7,dacf550a-356e-4efe-87c6-8dda5456ba53__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.67
R7,dacf550a-356e-4efe-87c6-8dda5456ba53__cycle_2,,PREINGRESO,CALADA,preingreso → calada,21.57
R7,dacf550a-356e-4efe-87c6-8dda5456ba53__cycle_2,,CALADA,EGRESO,calada → egreso,6.27
R7,dacf550a-356e-4efe-87c6-8dda5456ba53__cycle_2,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.65
R7,dacf550a-356e-4efe-87c6-8dda5456ba53__cycle_2,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,176.95
R7,dacf550a-356e-4efe-87c6-8dda5456ba53__cycle_2,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,88.10
R7,8aa0e0b3-fa26-43c2-a639-e239a0b5398d,,INGRESO,PREINGRESO,ingreso → preingreso,1.75
R7,8aa0e0b3-fa26-43c2-a639-e239a0b5398d,,PREINGRESO,CALADA,preingreso → calada,24.47
R7,8aa0e0b3-fa26-43c2-a639-e239a0b5398d,,CALADA,EGRESO,calada → egreso,131.62
R7,8aa0e0b3-fa26-43c2-a639-e239a0b5398d,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,13.90
R7,8aa0e0b3-fa26-43c2-a639-e239a0b5398d,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,115.42
R7,8aa0e0b3-fa26-43c2-a639-e239a0b5398d,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,80.60
R7,84c21e63-36e6-436c-a4cf-4df3e42ec5a4,,INGRESO,PREINGRESO,ingreso → preingreso,2.25
R7,84c21e63-36e6-436c-a4cf-4df3e42ec5a4,,PREINGRESO,CALADA,preingreso → calada,25.48
R7,84c21e63-36e6-436c-a4cf-4df3e42ec5a4,,CALADA,EGRESO,calada → egreso,8.53
R7,84c21e63-36e6-436c-a4cf-4df3e42ec5a4,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,8.99
R7,84c21e63-36e6-436c-a4cf-4df3e42ec5a4,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,191.27
R7,84c21e63-36e6-436c-a4cf-4df3e42ec5a4,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,59.40
R7,cd8d4e5b-0f38-4f89-88ed-e45222d1a1b9,,INGRESO,PREINGRESO,ingreso → preingreso,1.51
R7,cd8d4e5b-0f38-4f89-88ed-e45222d1a1b9,,PREINGRESO,EGRESO,preingreso → egreso,34.09
R7,04c86312-be2b-4de5-acc8-d408920ffc1d,,INGRESO,PREINGRESO,ingreso → preingreso,1.42
R7,04c86312-be2b-4de5-acc8-d408920ffc1d,,PREINGRESO,CALADA,preingreso → calada,24.30
R7,04c86312-be2b-4de5-acc8-d408920ffc1d,,CALADA,EGRESO,calada → egreso,6.96
R7,04c86312-be2b-4de5-acc8-d408920ffc1d,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.82
R7,04c86312-be2b-4de5-acc8-d408920ffc1d,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,257.70
R7,42260a72-761c-47a4-91dd-81965374cbf2,,INGRESO,PREINGRESO,ingreso → preingreso,1.67
R7,42260a72-761c-47a4-91dd-81965374cbf2,,PREINGRESO,CALADA,preingreso → calada,20.56
R7,42260a72-761c-47a4-91dd-81965374cbf2,,CALADA,EGRESO,calada → egreso,7.20
R7,42260a72-761c-47a4-91dd-81965374cbf2,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,8.57
R7,42260a72-761c-47a4-91dd-81965374cbf2,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,189.77
R7,42260a72-761c-47a4-91dd-81965374cbf2,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,64.80
R7,265f73e8-1414-4834-9e68-fb1cb18606af,,INGRESO,PREINGRESO,ingreso → preingreso,2.08
R7,265f73e8-1414-4834-9e68-fb1cb18606af,,PREINGRESO,CALADA,preingreso → calada,15.22
R7,265f73e8-1414-4834-9e68-fb1cb18606af,,CALADA,EGRESO,calada → egreso,6.63
R7,265f73e8-1414-4834-9e68-fb1cb18606af,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.23
R7,265f73e8-1414-4834-9e68-fb1cb18606af,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,210.68
R7,265f73e8-1414-4834-9e68-fb1cb18606af,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,48.00
R7,0149be4c-b4ca-47d3-922b-8597f858e6cb__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.42
R7,0149be4c-b4ca-47d3-922b-8597f858e6cb__cycle_2,,PREINGRESO,CALADA,preingreso → calada,12.40
R7,0149be4c-b4ca-47d3-922b-8597f858e6cb__cycle_2,,CALADA,EGRESO,calada → egreso,10.28
R7,c8e29469-e275-4b1e-a62f-9d3c5ad634ff__cycle_3,,INGRESO,PREINGRESO,ingreso → preingreso,1.67
R7,c8e29469-e275-4b1e-a62f-9d3c5ad634ff__cycle_3,,PREINGRESO,CALADA,preingreso → calada,13.72
R7,c8e29469-e275-4b1e-a62f-9d3c5ad634ff__cycle_3,,CALADA,EGRESO,calada → egreso,10.46
R7,c8e29469-e275-4b1e-a62f-9d3c5ad634ff__cycle_3,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,10.07
R7,c8e29469-e275-4b1e-a62f-9d3c5ad634ff__cycle_3,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,205.76
R7,c8e29469-e275-4b1e-a62f-9d3c5ad634ff__cycle_3,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,55.50
R7,decc6417-83b8-4dcb-839f-d059e1c2a1ea,,INGRESO,PREINGRESO,ingreso → preingreso,1.75
R7,decc6417-83b8-4dcb-839f-d059e1c2a1ea,,PREINGRESO,CALADA,preingreso → calada,12.31
R7,decc6417-83b8-4dcb-839f-d059e1c2a1ea,,CALADA,EGRESO,calada → egreso,9.04
R7,decc6417-83b8-4dcb-839f-d059e1c2a1ea,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,10.74
R7,decc6417-83b8-4dcb-839f-d059e1c2a1ea,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,205.85
R7,decc6417-83b8-4dcb-839f-d059e1c2a1ea,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,56.00
R7,324a1e06-b386-4aba-8cdb-95b0d10fe842,,INGRESO,PREINGRESO,ingreso → preingreso,3.47
R7,324a1e06-b386-4aba-8cdb-95b0d10fe842,,PREINGRESO,CALADA,preingreso → calada,10.05
R7,324a1e06-b386-4aba-8cdb-95b0d10fe842,,CALADA,EGRESO,calada → egreso,6.38
R7,324a1e06-b386-4aba-8cdb-95b0d10fe842,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,10.57
R7,324a1e06-b386-4aba-8cdb-95b0d10fe842,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,205.51
R7,324a1e06-b386-4aba-8cdb-95b0d10fe842,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,50.50
R7,28c002d5-b62f-41b8-81e0-00017c0a4b07,,INGRESO,PREINGRESO,ingreso → preingreso,3.33
R7,28c002d5-b62f-41b8-81e0-00017c0a4b07,,PREINGRESO,CALADA,preingreso → calada,106.59
R7,28c002d5-b62f-41b8-81e0-00017c0a4b07,,CALADA,EGRESO,calada → egreso,7.75
R7,28c002d5-b62f-41b8-81e0-00017c0a4b07,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,15.15
R7,4bdefc71-2fb3-47ad-a96c-d825288bb6c5,,INGRESO,PREINGRESO,ingreso → preingreso,1.92
R7,4bdefc71-2fb3-47ad-a96c-d825288bb6c5,,PREINGRESO,EGRESO,preingreso → egreso,113.26
