external_operation_id,plate_normalized,resolved_executive_circuit,resolved_product,resolved_platform,cohort,riccalliq_in_truckflow,s10_liquid_in_truckflow,sl_circuit,bridge_ric_sl,truckflow_circuit_codes,excel_planta,notes
CTG_10233329488,IGE400,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133333886,AG698ZC,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10233338369,NZO130,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363065,BVS300,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233337138,AF681NU,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363250,UER485,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363071,EVL273,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363251,URM438,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233341492,ELH389,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233335726,RKU685,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133316947,GQK093,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133312885,LDZ931,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233338071,RKE467,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_30033363253,ALV404,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363255,SWQ863,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363098,TAO150,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133327938,ENC940,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133312984,KYO443,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363103,RYJ562,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133313709,AA040JR,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133313150,VLO775,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133338053,AE311GB,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363109,WGV770,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233342491,AB125FV,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233342581,AH319KT,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233336976,AE302ZZ,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363137,VHL423,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133314642,EET162,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233336346,TSX149,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233324546,MPA352,R6,GIRASOL,VOLCABLE_2,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363273,AYB759,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233342279,FPR112,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363155,EIY162,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233331616,JOR254,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133338040,AB253RV,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233337236,AIR437,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363278,ROS380,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363189,RKS646,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133326760,AB783DU,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233327799,AE828DN,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363281,HNE318,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233342915,LWU153,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233344006,EUK896,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363284,UKL882,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363161,DFP716,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363288,BVS300,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233344897,AMW412,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233342320,ACI814,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233330654,CJX033,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363201,TAC436,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363293,EVL273,,PELLETS GIRASOL,,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133330309,JDD673,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363203,FFM492,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133326602,AA771TE,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233336469,BBU070,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233337921,AG138WP,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363210,UWX998,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363298,XMZ495,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133344690,NKU970,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233336423,UXG866,R6,GIRASOL,VOLCABLE_2,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363302,WGV770,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133324163,CMM621,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363218,EHS233,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133321472,MNJ704,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133323017,AA816MQ,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363306,TAO150,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363226,VJG112,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363307,RYJ562,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133313341,HSI941,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363240,EYH843,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233336531,TUQ539,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133321902,SRJ750,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363309,VHL423,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133307531,SKS409,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363242,LZB017,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233332275,AH471MS,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133321440,AD990EZ,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363316,EIY162,,PELLETS GIRASOL,,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363323,RKS646,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133332533,AA719GV,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363325,DFP716,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133338184,GSF905,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363250,UER485,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133313082,HBW590,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233307957,FMZ930,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363337,TAC436,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363251,URM438,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233336897,MWG720,R6,GIRASOL,VOLCABLE_2,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233340714,EXR658,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363348,UWX998,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363253,ALV404,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000200431083,DLH140,,CHIP EN ORIGEN,PLAYA_LEÑA_Y_CHIP,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133338686,STR321,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133314921,MNT006,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133337175,NUS591,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363355,EHS233,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133327416,AH166GK,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363357,RDL445,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363255,SWQ863,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363363,LZB017,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363366,VJG112,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363273,AYB759,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233336958,MBT452,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
COMPROB_000200319736,AH285AF,,ALCOHOL ETILICO ANHIDRO P/ BIOCOMB ORIG CEREAL,T1002,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10233337150,EUA168,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133300457,OTN619,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133339101,BDK280,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363278,ROS380,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133305007,AD665FI,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363281,HNE318,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133317184,AC358WX,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233336999,AD707QT,R6,GIRASOL,VOLCABLE_2,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363284,UKL882,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233341668,AB695JY,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363406,UUO981,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363288,BVS300,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133324870,KHP049,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_30033363293,EVL273,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133305315,LPX128,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363425,EYH843,,PELLETS GIRASOL,,transile_externo_ric_sl,true,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133331505,AH261QK,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133318924,HQE938,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363298,XMZ495,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133315851,LGI128,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233342909,EPY466,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363302,WGV770,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133310283,MKF300,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
COMPROB_000400419267,TTTTTT,,FUEL-OIL,,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233325549,FXF443,R6,GIRASOL,VOLCABLE_2,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133340922,PEJ478,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363306,TAO150,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133322779,AG805FY,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233340864,ISW681,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233333469,EIW622,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10233343615,AI318ED,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133336152,HCC966,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_30033363307,RYJ562,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133335722,AA539HI,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133331042,BZU861,R7,SOJA,VOLCABLE_PTO_1,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000400419245,AA703FC,,TIERRA DESC FILTROS,,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233342266,LDY096,R7,SOJA,VOLCABLE_PTO_1,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233343915,AWT232,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133311949,AF611WI,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363309,VHL423,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133332446,AG253BD,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133331250,EGN662,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133322469,NJX880,R7,SOJA,VOLCABLE_PTO_1,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000200431089,DZH986,,LEÑA CORTA,PLAYA_LEÑA_Y_CHIP,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_30033363316,EIY162,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133328769,HCI313,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10133337269,MYZ016,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363323,RKS646,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000200319737,AF354EX,,ALCOHOL ETILICO ANHIDRO P/ BIOCOMB ORIG CEREAL,T1002,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_10233344362,BJL896,R6,GIRASOL,VOLCABLE_2,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233326168,EOR498,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10233344115,AE320MB,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363325,DFP716,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233339412,JWO597,R7,SOJA,VOLCABLE_PTO_1,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233337324,LQL832,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133331240,NJH075,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233341821,AMJ362,R7,SOJA,VOLCABLE_PTO_1,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133313254,GGM986,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233343829,HNF156,R7,SOJA,VOLCABLE_PTO_1,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133313318,BNV667,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233333254,AE742WA,R1,MAIZ,CELDA_171_-_CENTRO,sin_riccalliq,false,false,,false,,AVELLANEDA,plate_not_in_any_journey
CTG_30033363077,RPL435,SL2,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,sl_liquido_san_lorenzo,true,false,SL2,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
COMPROB_000400419246,HAL844,SL1,ACEITE GIRASOL REFINADO,ACEITE_OSL,sl_liquido_san_lorenzo,false,false,SL1,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233325622,IVM424,R5,GIRASOL,VOLCABLE_1,sin_riccalliq,false,false,,false,,RICARDONE,plate_not_in_any_journey
CTG_10133323900,AC627XE,R7,SOJA,VOLCABLE_PTO_1,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033362998,FOZ297,SL2,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,sl_liquido_san_lorenzo,true,false,SL2,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363337,TAC436,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10233346562,OUD963,R7,SOJA,VOLCABLE_PTO_5,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_10133351813,AE358NC,R7,SOJA,VOLCABLE_PTO_2,sin_riccalliq,false,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
CTG_30033363348,UWX998,R7,PELLETS GIRASOL,VOLCABLE_PTO_4,transile_externo_ric_sl,true,false,,false,,TERMINAL_EMBARQUE,plate_not_in_any_journey
